ticket_id,customer_id,issue_type,resolution_time_minutes,resolved,support_date
21022,42789,refund,778,False,2025-09-06
21023,38198,product_question,471,False,2025-04-24
21024,26788,delivery_delay,829,True,2025-06-27
21025,26437,delivery_delay,811,False,2025-04-06
21026,48567,product_question,185,False,2025-04-21
21027,28722,refund,367,True,2025-07-10
21028,34819,delivery_delay,853,False,2025-06-03
21029,24745,account,192,False,2025-08-18
21030,6498,refund,792,False,2025-01-26
21031,19886,product_question,393,False,2025-12-18
21032,43058,delivery_delay,938,False,2025-05-25
21033,22414,delivery_delay,156,True,2025-06-20
21034,13122,account,588,True,2025-11-10
21035,21488,account,170,False,2025-02-25
21036,13320,product_question,330,True,2025-02-26
21037,13777,product_question,573,False,2025-04-14
21038,40875,account,953,True,2025-11-23
21039,434,product_question,226,True,2025-07-26
21040,6663,refund,963,False,2025-11-15
21041,2880,refund,764,False,2025-10-13
21042,10145,product_question,536,False,2025-11-17
21043,18285,product_question,527,True,2025-07-21
21044,18951,account,396,True,2025-05-23
21045,41673,account,801,True,2025-08-01
21046,39627,delivery_delay,463,True,2025-11-01
21047,47173,account,425,False,2025-03-27
21048,36114,refund,477,False,2025-07-30
21049,19345,refund,91,True,2025-06-01
21050,21174,account,975,False,2025-10-20
21051,30705,account,887,False,2025-02-08
21052,23509,account,142,False,2025-01-04
21053,9722,product_question,999,True,2025-10-13
21054,28312,delivery_delay,915,False,2025-10-28
21055,28357,account,666,False,2025-10-18
21056,40419,refund,424,True,2025-06-26
21057,40665,refund,764,False,2025-12-27
21058,27144,delivery_delay,135,False,2025-07-23
21059,26965,product_question,55,False,2025-01-22
21060,3429,delivery_delay,770,True,2025-06-15
21061,12125,delivery_delay,951,True,2025-08-10
21062,885,account,622,True,2025-04-11
21063,20024,refund,256,True,2025-02-05
21064,38240,product_question,239,True,2025-02-17
21065,45336,refund,244,False,2025-06-18
21066,49869,delivery_delay,261,False,2025-01-13
21067,32466,account,132,False,2025-11-26
21068,19291,refund,824,True,2025-05-06
21069,35521,refund,209,False,2025-12-11
21070,19948,delivery_delay,118,True,2025-11-25
21071,29495,account,280,False,2025-01-31
21072,47008,refund,211,True,2025-06-21
21073,49328,account,901,False,2025-11-10
21074,42188,account,240,False,2025-10-07
21075,35997,product_question,168,False,2025-10-13
21076,31882,refund,867,False,2025-07-25
21077,1477,refund,995,True,2025-01-22
21078,11362,refund,167,False,2025-05-04
21079,47962,product_question,961,True,2025-08-07
21080,41598,delivery_delay,187,True,2025-04-20
21081,3034,delivery_delay,569,True,2025-08-04
21082,31386,product_question,398,True,2025-11-24
21083,35915,delivery_delay,106,True,2025-02-21
21084,17262,delivery_delay,629,True,2025-05-29
21085,36217,product_question,723,False,2025-09-03
21086,27202,refund,864,True,2025-03-13
21087,33242,refund,614,False,2025-03-16
21088,47400,refund,747,False,2025-09-14
21089,20315,delivery_delay,461,True,2025-02-02
21090,23228,refund,409,False,2025-11-07
21091,16365,refund,712,True,2025-07-27
21092,19101,delivery_delay,362,False,2025-05-15
21093,40224,account,64,False,2025-09-20
21094,29914,delivery_delay,236,True,2025-09-23
21095,20672,account,654,True,2025-05-09
21096,12826,account,764,True,2025-02-07
21097,35277,product_question,547,True,2025-05-21
21098,45577,delivery_delay,991,True,2025-08-14
21099,34289,account,872,True,2025-09-05
21100,3849,delivery_delay,384,False,2025-09-13
21101,12796,product_question,373,True,2025-01-26
21102,32911,account,722,True,2025-05-23
21103,35051,refund,457,True,2025-04-28
21104,45336,delivery_delay,172,False,2025-11-21
21105,14277,refund,701,True,2025-07-15
21106,29684,account,584,True,2025-12-05
21107,24048,delivery_delay,536,False,2025-01-26
21108,5621,delivery_delay,353,True,2025-10-14
21109,42495,product_question,914,False,2025-06-02
21110,31540,refund,773,True,2025-06-20
21111,45052,product_question,709,True,2025-03-11
21112,25373,account,61,False,2025-09-09
21113,35700,delivery_delay,984,False,2025-12-25
21114,24040,refund,333,True,2025-10-21
21115,14133,refund,855,False,2025-11-23
21116,29063,product_question,451,False,2025-08-16
21117,25133,delivery_delay,171,True,2025-02-25
21118,26039,product_question,906,False,2025-07-12
21119,32885,account,445,True,2025-05-16
21120,25893,refund,288,False,2025-05-17
21121,25625,product_question,897,False,2025-02-19
21122,3735,delivery_delay,867,False,2025-03-03
21123,13826,delivery_delay,471,False,2025-05-27
21124,3021,product_question,920,True,2025-12-09
21125,36452,refund,667,True,2025-01-15
21126,21093,account,954,False,2025-10-23
21127,14929,refund,939,True,2025-11-25
21128,18026,product_question,35,True,2025-08-20
21129,12498,account,768,False,2025-10-03
21130,16450,account,378,True,2025-10-16
21131,44711,account,842,True,2025-06-23
21132,30845,refund,149,True,2025-03-19
21133,31839,account,995,True,2025-11-25
21134,28898,refund,798,False,2025-12-18
21135,25061,account,811,False,2025-02-05
21136,21326,delivery_delay,643,False,2025-12-17
21137,41031,delivery_delay,981,False,2025-12-10
21138,4788,refund,717,True,2025-01-28
21139,21003,delivery_delay,544,True,2025-03-11
21140,35374,delivery_delay,284,True,2025-12-25
21141,47926,account,878,True,2025-08-19
21142,26737,refund,571,True,2025-02-09
21143,12800,delivery_delay,538,True,2025-12-05
21144,13398,refund,548,True,2025-09-20
21145,2852,account,18,False,2025-08-28
21146,25031,refund,132,True,2025-03-23
21147,36918,delivery_delay,231,True,2025-12-23
21148,7164,delivery_delay,36,False,2025-08-14
21149,27472,account,981,True,2025-07-22
21150,28204,refund,634,True,2025-07-28
21151,9730,delivery_delay,434,True,2025-06-27
21152,16774,account,559,False,2025-12-28
21153,17267,account,313,True,2025-09-16
21154,22708,account,583,False,2025-01-25
21155,48401,account,655,False,2025-04-17
21156,10258,refund,842,False,2025-02-12
21157,43348,product_question,259,True,2025-04-11
21158,31198,delivery_delay,99,True,2025-10-06
21159,18041,delivery_delay,312,True,2025-10-30
21160,8591,product_question,456,False,2025-06-08
21161,4654,product_question,135,False,2025-10-14
21162,6130,product_question,194,True,2025-12-05
21163,14902,product_question,58,False,2025-02-05
21164,40048,refund,6,True,2025-07-25
21165,40969,refund,624,True,2025-11-07
21166,26428,account,95,False,2025-12-13
21167,9210,product_question,48,False,2025-10-05
21168,2207,account,448,True,2025-03-29
21169,43253,account,744,False,2025-06-14
21170,38458,account,586,True,2025-11-10
21171,21285,delivery_delay,23,True,2025-04-09
21172,45450,account,329,False,2025-05-12
21173,44543,delivery_delay,424,True,2025-05-23
21174,21900,product_question,214,True,2025-12-31
21175,49050,refund,952,False,2025-01-19
21176,21929,delivery_delay,512,False,2025-02-01
21177,8835,delivery_delay,513,False,2025-07-11
21178,27858,refund,455,False,2025-01-11
21179,14151,product_question,652,False,2025-08-01
21180,5411,refund,902,False,2025-06-10
21181,36121,product_question,432,False,2025-05-21
21182,42515,delivery_delay,8,False,2025-09-16
21183,48678,account,799,False,2025-09-08
21184,2931,refund,376,False,2025-08-09
21185,31914,account,494,True,2025-01-20
21186,42959,delivery_delay,683,True,2025-10-07
21187,11936,refund,320,True,2025-02-25
21188,33446,delivery_delay,892,False,2025-09-07
21189,42282,refund,375,False,2025-04-09
21190,18978,refund,644,True,2025-06-11
21191,22745,delivery_delay,708,False,2025-05-02
21192,17721,account,760,True,2025-11-20
21193,41609,delivery_delay,984,False,2025-09-01
21194,43075,refund,764,False,2025-02-21
21195,43444,refund,186,False,2025-08-23
21196,6619,delivery_delay,139,False,2025-11-16
21197,16491,delivery_delay,372,False,2025-07-29
21198,42382,product_question,376,True,2025-08-27
21199,3687,product_question,960,False,2025-02-02
21200,2053,refund,299,True,2025-07-17
21201,38124,product_question,551,False,2025-11-28
21202,37713,delivery_delay,799,True,2025-09-27
21203,19225,account,49,False,2025-04-30
21204,41297,delivery_delay,357,False,2025-11-20
21205,44645,product_question,362,True,2025-06-09
21206,3355,account,693,False,2025-06-07
21207,49238,delivery_delay,345,True,2025-09-24
21208,37613,refund,489,True,2025-06-09
21209,23834,delivery_delay,255,True,2025-10-09
21210,37176,account,952,False,2025-05-25
21211,12901,product_question,776,True,2025-10-30
21212,1907,refund,297,False,2025-06-05
21213,11396,product_question,952,False,2025-04-03
21214,45609,delivery_delay,404,True,2025-04-28
21215,2861,product_question,685,True,2025-04-02
21216,13866,account,485,False,2025-06-12
21217,21760,account,736,False,2025-06-19
21218,44053,delivery_delay,712,True,2025-09-04
21219,33476,product_question,345,False,2025-10-25
21220,48384,product_question,916,False,2025-02-11
21221,27614,refund,408,False,2025-07-26
21222,862,product_question,255,False,2025-02-20
21223,41687,account,390,True,2025-07-13
21224,20325,delivery_delay,443,True,2025-09-02
21225,32003,refund,492,True,2025-10-01
21226,4158,refund,239,True,2025-11-29
21227,30364,account,74,False,2025-05-20
21228,28784,account,625,True,2025-02-09
21229,12781,refund,98,True,2025-01-05
21230,19350,account,658,True,2025-04-22
21231,49945,product_question,706,True,2025-08-19
21232,48658,product_question,172,False,2025-07-05
21233,48771,account,577,True,2025-06-23
21234,9993,product_question,222,True,2025-04-18
21235,2105,account,62,True,2025-09-14
21236,26947,refund,133,True,2025-01-15
21237,23214,account,242,True,2025-02-12
21238,28281,delivery_delay,54,False,2025-03-24
21239,41317,product_question,436,False,2025-01-10
21240,25900,account,187,False,2025-04-19
21241,20616,refund,249,False,2025-09-26
21242,42208,delivery_delay,123,False,2025-10-06
21243,12214,refund,396,False,2025-06-25
21244,27654,refund,712,True,2025-06-07
21245,33894,account,864,False,2025-07-24
21246,44058,account,499,False,2025-12-22
21247,5004,account,898,False,2025-09-13
21248,24742,product_question,94,True,2025-02-12
21249,42134,delivery_delay,202,True,2025-11-20
21250,27280,account,488,True,2025-09-14
21251,7519,account,118,False,2025-08-29
21252,43341,delivery_delay,764,True,2025-09-07
21253,40775,account,444,True,2025-12-11
21254,34359,account,408,False,2025-12-21
21255,30760,delivery_delay,464,True,2025-08-14
21256,3481,account,954,True,2025-05-16
21257,45756,refund,557,True,2025-03-22
21258,42104,refund,386,True,2025-09-17
21259,42144,account,547,True,2025-12-07
21260,5557,refund,758,True,2025-09-06
21261,9549,account,234,True,2025-07-18
21262,20508,product_question,442,False,2025-08-26
21263,49085,refund,622,False,2025-09-13
21264,33284,account,540,True,2025-09-18
21265,25046,refund,146,False,2025-12-07
21266,2853,account,63,True,2025-12-15
21267,22423,delivery_delay,980,False,2025-03-21
21268,37241,delivery_delay,622,False,2025-08-04
21269,44096,product_question,817,False,2025-04-15
21270,25136,account,655,False,2025-02-13
21271,16222,delivery_delay,451,True,2025-08-17
21272,40759,delivery_delay,593,True,2025-04-26
21273,1046,delivery_delay,205,True,2025-02-18
21274,47578,refund,38,False,2025-04-14
21275,7647,refund,307,False,2025-11-29
21276,14707,refund,825,False,2025-06-07
21277,5143,delivery_delay,925,False,2025-03-24
21278,23372,product_question,912,False,2025-08-02
21279,49006,account,360,False,2025-06-18
21280,42231,refund,877,True,2025-09-14
21281,38869,refund,721,False,2025-12-29
21282,34582,account,404,False,2025-08-25
21283,48378,delivery_delay,246,False,2025-08-30
21284,4351,refund,993,True,2025-11-24
21285,3140,account,378,False,2025-02-12
21286,15108,delivery_delay,748,True,2025-10-07
21287,42852,product_question,748,True,2025-02-10
21288,33841,delivery_delay,619,True,2025-07-16
21289,30539,delivery_delay,94,False,2025-11-15
21290,37648,product_question,245,True,2025-10-16
21291,46812,delivery_delay,825,False,2025-11-08
21292,38272,product_question,689,False,2025-12-12
21293,18951,refund,903,True,2025-04-26
21294,28134,refund,684,True,2025-01-16
21295,33039,account,583,True,2025-12-03
21296,48003,product_question,39,True,2025-02-14
21297,17177,account,354,False,2025-10-24
21298,49116,delivery_delay,630,False,2025-04-01
21299,10091,product_question,580,False,2025-09-02
21300,23527,delivery_delay,826,True,2025-08-19
21301,14893,refund,910,False,2025-04-27
21302,49895,delivery_delay,242,False,2025-01-09
21303,44367,account,114,False,2025-06-03
21304,19016,delivery_delay,117,True,2025-02-17
21305,22632,product_question,788,True,2025-10-01
21306,17897,product_question,744,False,2025-11-16
21307,1148,refund,550,True,2025-08-01
21308,11154,account,367,True,2025-02-28
21309,42351,refund,904,True,2025-08-31
21310,12255,refund,395,False,2025-01-27
21311,21286,refund,368,True,2025-01-24
21312,46073,delivery_delay,737,False,2025-12-04
21313,7815,account,431,False,2025-10-26
21314,33229,refund,18,True,2025-08-22
21315,11434,refund,760,True,2025-10-06
21316,42549,refund,18,True,2025-05-19
21317,2196,account,923,False,2025-01-29
21318,47308,account,866,True,2025-04-25
21319,47314,delivery_delay,997,False,2025-02-14
21320,30389,refund,982,False,2025-03-04
21321,35340,refund,751,True,2025-10-05
21322,40189,account,267,True,2025-10-08
21323,14023,refund,477,False,2025-10-22
21324,16554,delivery_delay,914,False,2025-09-30
21325,32005,refund,196,False,2025-02-14
21326,39703,account,627,True,2025-01-02
21327,36455,refund,73,True,2025-08-13
21328,37472,delivery_delay,933,True,2025-04-18
21329,32718,product_question,250,True,2025-03-11
21330,22026,refund,665,True,2025-08-13
21331,16021,product_question,372,True,2025-11-14
21332,41519,account,351,False,2025-08-25
21333,33307,account,967,False,2025-10-11
21334,22203,product_question,475,False,2025-01-07
21335,40692,delivery_delay,247,False,2025-03-25
21336,20623,refund,784,True,2025-08-27
21337,28191,refund,104,False,2025-06-19
21338,2608,product_question,676,False,2025-12-28
21339,40650,product_question,59,False,2025-05-25
21340,48359,product_question,151,True,2025-10-04
21341,27311,product_question,786,False,2025-10-12
21342,44115,product_question,230,True,2025-05-31
21343,48206,delivery_delay,112,False,2025-01-23
21344,38934,product_question,729,True,2025-06-16
21345,48869,delivery_delay,78,True,2025-04-19
21346,38293,refund,836,True,2025-07-31
21347,44768,product_question,580,False,2025-07-27
21348,3913,refund,492,True,2025-07-08
21349,2347,refund,177,False,2025-12-06
21350,13614,product_question,691,True,2025-03-11
21351,32248,product_question,766,True,2025-08-30
21352,44314,account,654,True,2025-12-12
21353,44726,account,805,True,2025-12-09
21354,2098,product_question,99,True,2025-02-10
21355,45712,product_question,918,True,2025-07-20
21356,5572,delivery_delay,831,True,2025-04-25
21357,1856,product_question,256,True,2025-07-03
21358,29564,product_question,320,True,2025-12-19
21359,35451,product_question,436,False,2025-09-12
21360,42889,product_question,413,False,2025-03-22
21361,28938,refund,503,True,2025-01-19
21362,29305,account,579,False,2025-05-27
21363,13375,product_question,973,False,2025-01-15
21364,22145,delivery_delay,538,True,2025-04-10
21365,25956,account,844,True,2025-11-12
21366,11823,refund,23,True,2025-03-16
21367,42217,account,177,True,2025-05-13
21368,39187,delivery_delay,133,True,2025-03-25
21369,30964,product_question,834,False,2025-12-23
21370,2905,account,627,True,2025-12-31
21371,39970,refund,909,True,2025-11-18
21372,36496,product_question,130,True,2025-03-04
21373,20628,account,572,True,2025-10-01
21374,11075,refund,524,True,2025-07-20
21375,49572,account,59,True,2025-03-16
21376,26650,delivery_delay,299,True,2025-08-17
21377,38231,account,342,True,2025-12-24
21378,42167,product_question,612,False,2025-04-20
21379,10428,account,740,False,2025-04-01
21380,29423,product_question,17,True,2025-03-28
21381,48280,product_question,792,True,2025-07-19
21382,16874,refund,224,True,2025-02-27
21383,17176,delivery_delay,780,False,2025-09-21
21384,22387,account,340,True,2025-09-05
21385,2131,account,644,False,2025-09-21
21386,22770,account,519,True,2025-04-16
21387,35564,refund,819,True,2025-06-20
21388,28045,product_question,309,True,2025-04-12
21389,9269,delivery_delay,673,True,2025-06-09
21390,22846,refund,85,True,2025-12-10
21391,8908,account,239,False,2025-01-06
21392,18730,refund,629,False,2025-02-20
21393,15174,refund,248,False,2025-02-04
21394,8312,product_question,321,True,2025-07-11
21395,42323,product_question,45,True,2025-09-23
21396,13731,product_question,332,False,2025-11-01
21397,12500,delivery_delay,183,False,2025-09-26
21398,8816,delivery_delay,910,True,2025-10-12
21399,18242,account,775,False,2025-03-03
21400,27089,refund,319,False,2025-01-16
21401,5554,refund,33,True,2025-09-09
21402,39820,account,78,False,2025-03-24
21403,20675,delivery_delay,998,False,2025-10-10
21404,16020,delivery_delay,695,True,2025-08-19
21405,9077,refund,927,True,2025-09-04
21406,42405,product_question,432,False,2025-03-04
21407,42310,product_question,159,True,2025-10-04
21408,23269,product_question,776,False,2025-09-10
21409,8938,product_question,877,False,2025-03-03
21410,41780,product_question,667,True,2025-07-20
21411,10864,account,43,True,2025-05-09
21412,25806,refund,895,False,2025-12-11
21413,3480,product_question,440,True,2025-05-15
21414,5025,product_question,421,False,2025-12-19
21415,33896,refund,321,False,2025-05-29
21416,8549,refund,115,True,2025-09-02
21417,668,account,338,False,2025-05-20
21418,6780,account,631,False,2025-12-03
21419,43018,delivery_delay,67,True,2025-10-16
21420,12252,account,204,False,2025-04-03
21421,17007,product_question,602,False,2025-06-15
21422,26239,refund,182,False,2025-07-27
21423,41564,product_question,214,True,2025-11-05
21424,7182,refund,225,True,2025-10-08
21425,18960,delivery_delay,573,False,2025-11-01
21426,27660,delivery_delay,376,False,2025-10-29
21427,7533,product_question,602,True,2025-06-02
21428,11505,product_question,242,False,2025-08-28
21429,28699,product_question,558,True,2025-02-28
21430,49487,account,697,True,2025-03-28
21431,49741,account,70,True,2025-02-08
21432,39385,account,476,False,2025-04-29
21433,37627,delivery_delay,548,True,2025-10-26
21434,36625,account,729,False,2025-05-09
21435,1636,refund,49,True,2025-07-13
21436,3899,delivery_delay,751,True,2025-07-16
21437,7947,product_question,714,True,2025-07-21
21438,24118,product_question,26,True,2025-04-30
21439,24062,delivery_delay,750,True,2025-01-18
21440,101,refund,340,True,2025-05-31
21441,40429,refund,471,False,2025-04-27
21442,16051,product_question,745,False,2025-09-17
21443,25222,refund,57,False,2025-12-23
21444,37614,refund,204,False,2025-12-11
21445,3704,product_question,671,False,2025-05-04
21446,11656,product_question,681,False,2025-01-02
21447,20202,refund,567,False,2025-01-07
21448,43634,delivery_delay,733,False,2025-10-01
21449,14397,refund,603,False,2025-09-14
21450,31963,delivery_delay,422,True,2025-11-04
21451,20793,account,924,True,2025-01-22
21452,40278,product_question,540,True,2025-07-13
21453,30245,delivery_delay,490,False,2025-02-20
21454,28951,account,98,True,2025-02-10
21455,20644,delivery_delay,104,True,2025-07-17
21456,3856,product_question,265,True,2025-11-21
21457,15032,account,279,True,2025-08-31
21458,1449,refund,871,False,2025-10-31
21459,1552,account,186,False,2025-01-29
21460,12924,account,211,False,2025-11-24
21461,37717,refund,122,False,2025-06-27
21462,8869,delivery_delay,676,True,2025-09-17
21463,24001,refund,626,True,2025-07-16
21464,29009,account,278,False,2025-02-03
21465,7254,account,280,False,2025-03-09
21466,2298,delivery_delay,764,True,2025-04-08
21467,19850,product_question,283,True,2025-05-28
21468,14294,delivery_delay,748,False,2025-01-17
21469,27277,account,696,False,2025-04-15
21470,40639,product_question,523,False,2025-07-01
21471,6821,product_question,106,True,2025-05-17
21472,421,refund,681,False,2025-10-04
21473,44599,product_question,560,True,2025-10-14
21474,3376,delivery_delay,439,True,2025-10-06
21475,44619,delivery_delay,482,True,2025-02-06
21476,12756,account,665,False,2025-03-03
21477,23849,refund,918,False,2025-12-07
21478,6226,account,450,True,2025-10-18
21479,39962,refund,85,False,2025-12-31
21480,11590,product_question,332,True,2025-06-18
21481,16825,product_question,172,True,2025-11-20
21482,30761,refund,737,True,2025-11-05
21483,21331,delivery_delay,420,False,2025-10-08
21484,9324,account,494,False,2025-03-04
21485,33090,account,209,False,2025-04-20
21486,33578,product_question,331,False,2025-06-20
21487,40877,delivery_delay,296,False,2025-09-29
21488,21337,account,16,False,2025-06-21
21489,18922,account,929,False,2025-09-13
21490,32624,account,299,True,2025-12-19
21491,36015,delivery_delay,766,True,2025-08-06
21492,34986,delivery_delay,563,False,2025-08-21
21493,44009,delivery_delay,56,True,2025-08-13
21494,22960,account,777,False,2025-02-22
21495,37863,refund,594,False,2025-01-01
21496,25036,refund,208,True,2025-11-01
21497,14568,account,109,False,2025-08-30
21498,6672,product_question,835,False,2025-02-24
21499,26324,account,839,True,2025-04-11
21500,6711,product_question,537,False,2025-09-23
21501,25572,refund,716,True,2025-03-22
21502,9324,account,981,False,2025-03-28
21503,15097,product_question,48,True,2025-08-31
21504,28830,refund,526,True,2025-06-17
21505,14600,product_question,935,True,2025-10-06
21506,42032,account,903,True,2025-11-18
21507,30894,refund,315,False,2025-03-26
21508,4523,account,292,False,2025-02-05
21509,42392,product_question,220,True,2025-10-26
21510,2739,product_question,536,False,2025-04-12
21511,10589,account,928,False,2025-11-07
21512,9900,product_question,369,False,2025-04-16
21513,18437,product_question,22,False,2025-01-28
21514,31554,refund,840,False,2025-06-20
21515,33630,delivery_delay,326,False,2025-04-04
21516,26987,product_question,613,False,2025-08-20
21517,26955,product_question,440,True,2025-10-29
21518,19817,account,833,False,2025-04-01
21519,31074,delivery_delay,231,False,2025-11-12
21520,1830,product_question,835,False,2025-03-23
21521,15806,refund,603,False,2025-01-29
21522,40107,account,669,False,2025-01-01
21523,33745,refund,407,True,2025-04-18
21524,24273,refund,223,True,2025-08-06
21525,140,refund,878,True,2025-04-28
21526,47668,refund,978,True,2025-10-27
21527,5621,product_question,599,True,2025-03-13
21528,13528,product_question,214,True,2025-06-04
21529,14169,product_question,533,True,2025-05-08
21530,42809,delivery_delay,254,False,2025-04-02
21531,44664,product_question,245,False,2025-03-02
21532,3669,account,770,True,2025-11-28
21533,23005,account,892,True,2025-02-02
21534,47514,delivery_delay,825,False,2025-10-10
21535,16652,account,79,False,2025-10-21
21536,34891,account,315,False,2025-06-05
21537,39471,product_question,317,False,2025-10-27
21538,17564,refund,555,False,2025-12-12
21539,30736,delivery_delay,293,False,2025-09-11
21540,5275,refund,234,True,2025-08-21
21541,37078,product_question,322,True,2025-12-14
21542,39153,refund,961,False,2025-05-06
21543,39396,delivery_delay,717,True,2025-10-12
21544,32161,product_question,497,True,2025-09-21
21545,36185,refund,270,True,2025-09-03
21546,1976,product_question,754,False,2025-03-05
21547,11595,product_question,370,False,2025-02-16
21548,28063,product_question,293,False,2025-10-25
21549,43777,account,534,False,2025-03-29
21550,8572,delivery_delay,495,True,2025-04-07
21551,7624,refund,714,False,2025-11-05
21552,6616,delivery_delay,318,False,2025-02-17
21553,5304,delivery_delay,344,True,2025-08-01
21554,3067,product_question,868,False,2025-05-02
21555,36718,delivery_delay,426,False,2025-06-30
21556,3388,account,178,True,2025-05-21
21557,5047,refund,221,True,2025-05-20
21558,4311,product_question,75,False,2025-04-06
21559,48579,delivery_delay,129,True,2025-05-29
21560,25629,product_question,930,False,2025-12-25
21561,10634,refund,538,False,2025-09-29
21562,28161,delivery_delay,425,False,2025-11-07
21563,9869,refund,794,True,2025-06-03
21564,11852,delivery_delay,80,True,2025-06-22
21565,40836,delivery_delay,496,True,2025-02-24
21566,17844,account,747,False,2025-06-19
21567,29271,delivery_delay,257,False,2025-02-07
21568,47583,delivery_delay,659,False,2025-03-14
21569,17517,delivery_delay,928,True,2025-06-27
21570,30835,delivery_delay,837,True,2025-07-11
21571,28037,refund,80,True,2025-04-30
21572,46792,product_question,586,False,2025-01-30
21573,13731,delivery_delay,384,True,2025-10-16
21574,22248,account,438,False,2025-09-24
21575,17063,account,233,True,2025-06-01
21576,42768,delivery_delay,941,False,2025-04-17
21577,38510,refund,65,False,2025-07-04
21578,3940,account,894,False,2025-08-25
21579,35949,product_question,376,False,2025-03-01
21580,11810,delivery_delay,836,True,2025-06-20
21581,45749,account,454,True,2025-05-20
21582,32264,delivery_delay,317,False,2025-07-25
21583,43791,refund,602,True,2025-06-12
21584,20365,account,57,True,2025-03-13
21585,44903,product_question,640,True,2025-12-18
21586,2564,refund,733,True,2025-09-26
21587,16689,account,843,True,2025-06-08
21588,20376,delivery_delay,257,True,2025-10-22
21589,4042,delivery_delay,441,True,2025-01-30
21590,31063,refund,7,False,2025-02-11
21591,46526,product_question,260,False,2025-01-26
21592,8821,refund,249,False,2025-02-15
21593,10826,delivery_delay,241,True,2025-06-16
21594,45048,refund,990,True,2025-10-02
21595,37392,delivery_delay,903,False,2025-01-14
21596,37574,delivery_delay,675,True,2025-05-12
21597,29718,delivery_delay,119,False,2025-03-07
21598,38670,refund,335,True,2025-02-02
21599,41644,account,706,True,2025-04-01
21600,30940,delivery_delay,109,True,2025-06-22
21601,7933,refund,128,False,2025-09-06
21602,3542,account,107,False,2025-12-11
21603,9920,product_question,185,False,2025-09-02
21604,9546,account,527,True,2025-05-13
21605,38289,refund,993,False,2025-01-13
21606,33680,delivery_delay,540,False,2025-02-20
21607,6683,delivery_delay,862,True,2025-01-28
21608,26734,delivery_delay,592,False,2025-11-05
21609,32997,refund,67,False,2025-05-25
21610,44442,refund,975,False,2025-04-23
21611,44512,product_question,231,True,2025-02-21
21612,18834,delivery_delay,446,True,2025-08-01
21613,28207,delivery_delay,445,True,2025-03-29
21614,29114,delivery_delay,842,False,2025-08-06
21615,34319,account,71,False,2025-03-23
21616,31571,product_question,52,True,2025-12-07
21617,2951,account,518,True,2025-05-23
21618,9403,delivery_delay,14,True,2025-11-30
21619,18600,account,621,False,2025-09-12
21620,28609,refund,329,True,2025-06-05
21621,33356,refund,119,False,2025-10-02
21622,20379,account,146,False,2025-10-05
21623,44526,refund,716,True,2025-02-13
21624,8273,account,842,True,2025-11-23
21625,39837,refund,658,False,2025-02-11
21626,45595,account,724,True,2025-08-03
21627,43041,product_question,423,True,2025-08-24
21628,41406,product_question,394,False,2025-09-25
21629,46953,delivery_delay,526,False,2025-03-18
21630,28441,refund,426,False,2025-05-04
21631,29304,refund,831,True,2025-03-22
21632,20311,product_question,308,True,2025-04-08
21633,32205,product_question,637,True,2025-03-30
21634,17700,refund,251,False,2025-12-27
21635,11945,delivery_delay,431,False,2025-12-15
21636,3999,delivery_delay,917,True,2025-10-13
21637,48807,account,857,False,2025-12-11
21638,3130,product_question,123,False,2025-10-31
21639,29505,refund,823,True,2025-11-16
21640,53,delivery_delay,368,False,2025-01-11
21641,19712,refund,11,True,2025-03-28
21642,48606,account,338,False,2025-04-12
21643,49251,delivery_delay,903,True,2025-02-21
21644,9778,product_question,114,True,2025-07-24
21645,32970,product_question,886,False,2025-08-14
21646,32006,delivery_delay,13,False,2025-02-04
21647,16201,product_question,39,True,2025-02-15
21648,41618,account,760,False,2025-02-07
21649,38295,delivery_delay,773,True,2025-09-06
21650,11302,product_question,271,True,2025-02-02
21651,32934,account,292,False,2025-12-22
21652,2060,refund,398,True,2025-10-10
21653,6216,account,102,True,2025-10-29
21654,1513,delivery_delay,64,True,2025-07-19
21655,3267,delivery_delay,674,False,2025-10-12
21656,32049,refund,544,True,2025-01-26
21657,37494,refund,800,True,2025-06-17
21658,17866,refund,200,False,2025-01-28
21659,49580,refund,23,True,2025-11-14
21660,43551,account,150,False,2025-11-22
21661,3223,product_question,98,True,2025-07-20
21662,42760,account,17,False,2025-07-18
21663,4699,product_question,871,True,2025-12-26
21664,21271,refund,891,False,2025-04-21
21665,29745,refund,279,True,2025-06-25
21666,304,account,143,False,2025-10-22
21667,44171,refund,552,False,2025-10-01
21668,47314,product_question,96,False,2025-09-06
21669,14959,refund,609,False,2025-07-26
21670,19808,refund,300,True,2025-11-12
21671,33460,product_question,43,False,2025-11-12
21672,24137,delivery_delay,686,False,2025-09-01
21673,46305,account,457,True,2025-07-17
21674,44895,product_question,549,True,2025-01-31
21675,6524,account,81,False,2025-02-28
21676,26769,account,524,True,2025-09-07
21677,45246,account,730,True,2025-05-11
21678,26972,delivery_delay,176,True,2025-03-18
21679,48791,product_question,269,True,2025-04-30
21680,29412,product_question,13,False,2025-02-08
21681,39395,delivery_delay,514,False,2025-11-24
21682,46737,delivery_delay,533,False,2025-10-27
21683,5739,refund,320,True,2025-11-01
21684,1681,product_question,404,True,2025-03-13
21685,23757,product_question,300,True,2025-04-21
21686,17167,product_question,423,True,2025-07-20
21687,40474,refund,490,True,2025-04-16
