traffic_id,customer_id,channel,session_start,device
25453,25453,malinka_ads,2025-01-02 23:22:41,mobile
25454,25454,mail.ru_search,2025-01-12 06:51:39,desktop
25455,25455,mail.ru_search,2025-01-04 08:48:54,mobile
25456,25456,vk,2025-01-09 14:49:55,desktop
25457,25457,yandex,2025-01-02 01:26:43,desktop
25458,25458,vk,2025-01-15 22:00:29,desktop
25459,25459,yandex,2025-01-03 17:58:53,mobile
25460,25460,yandex,2025-01-05 15:02:26,mobile
25461,25461,malinka_ads,2025-01-18 23:58:00,tablet
25462,25462,mail.ru_search,2025-01-06 22:08:00,tablet
25463,25463,organic,2025-01-04 21:03:49,mobile
25464,25464,mail.ru_search,2025-01-10 17:52:15,mobile
25465,25465,yandex,2025-01-01 00:17:48,mobile
25466,25466,malinka_ads,2025-01-06 09:54:41,tablet
25467,25467,malinka_ads,2025-01-04 21:10:45,desktop
25468,25468,vk,2025-02-12 00:48:36,desktop
25469,25469,organic,2025-01-02 19:24:43,mobile
25470,25470,malinka_ads,2025-02-14 00:52:22,desktop
25471,25471,vk,2025-01-14 12:45:12,desktop
25472,25472,mail.ru_search,2025-01-08 22:12:24,mobile
25473,25473,organic,2025-02-02 11:14:17,mobile
25474,25474,malinka_ads,2025-01-01 01:09:39,desktop
25475,25475,organic,2025-01-02 11:54:11,mobile
25476,25476,vk,2025-01-01 02:31:48,desktop
25477,25477,vk,2025-01-09 23:58:48,desktop
25478,25478,organic,2025-01-02 10:31:13,tablet
25479,25479,mail.ru_search,2025-01-14 12:08:52,desktop
25480,25480,organic,2025-01-03 22:03:10,desktop
25481,25481,yandex,2025-01-06 12:48:52,tablet
25482,25482,vk,2025-01-04 22:57:34,tablet
25483,25483,mail.ru_search,2025-01-05 08:37:20,desktop
25484,25484,mail.ru_search,2025-01-09 03:38:20,tablet
25485,25485,yandex,2025-01-04 00:46:32,mobile
25486,25486,mail.ru_search,2025-01-03 22:14:21,desktop
25487,25487,malinka_ads,2025-01-28 04:01:45,desktop
25488,25488,malinka_ads,2025-01-06 15:59:32,mobile
25489,25489,organic,2025-01-02 06:45:03,desktop
25490,25490,yandex,2025-01-04 06:35:47,mobile
25491,25491,yandex,2025-01-08 18:30:54,tablet
25492,25492,organic,2025-01-01 11:45:43,desktop
25493,25493,malinka_ads,2025-01-04 05:47:28,mobile
25494,25494,yandex,2025-01-21 13:11:30,desktop
25495,25495,vk,2025-01-05 19:17:45,desktop
25496,25496,malinka_ads,2025-01-04 17:05:13,tablet
25497,25497,mail.ru_search,2025-01-23 14:02:34,tablet
25498,25498,malinka_ads,2025-01-09 17:41:19,desktop
25499,25499,malinka_ads,2025-01-26 00:17:58,tablet
25500,25500,vk,2025-01-01 08:09:39,tablet
25501,25501,malinka_ads,2025-01-22 02:14:15,tablet
25502,25502,malinka_ads,2025-01-01 23:52:30,desktop
25503,25503,organic,2025-01-05 03:36:47,desktop
25504,25504,malinka_ads,2025-01-07 20:31:49,tablet
25505,25505,mail.ru_search,2025-01-01 08:39:21,tablet
25506,25506,vk,2025-01-06 13:55:24,desktop
25507,25507,organic,2025-01-03 05:08:34,desktop
25508,25508,mail.ru_search,2025-01-02 20:17:06,tablet
25509,25509,malinka_ads,2025-01-06 04:54:21,desktop
25510,25510,organic,2025-01-10 05:03:26,tablet
25511,25511,malinka_ads,2025-01-18 11:19:17,tablet
25512,25512,organic,2025-01-02 10:28:54,mobile
25513,25513,organic,2025-01-07 06:38:49,tablet
25514,25514,yandex,2025-01-01 22:38:25,mobile
25515,25515,organic,2025-01-06 00:03:51,mobile
25516,25516,organic,2025-01-01 07:17:31,desktop
25517,25517,mail.ru_search,2025-01-18 04:04:38,desktop
25518,25518,vk,2025-01-07 09:11:19,tablet
25519,25519,yandex,2025-01-05 10:44:06,mobile
25520,25520,yandex,2025-01-02 05:20:45,mobile
25521,25521,organic,2025-01-03 03:48:07,tablet
25522,25522,organic,2025-01-01 10:15:06,desktop
25523,25523,vk,2025-01-01 00:29:27,desktop
25524,25524,malinka_ads,2025-01-04 23:20:09,desktop
25525,25525,vk,2025-01-18 03:34:41,tablet
25526,25526,mail.ru_search,2025-01-02 07:30:27,mobile
25527,25527,organic,2025-01-03 00:17:11,tablet
25528,25528,malinka_ads,2025-01-14 10:37:39,mobile
25529,25529,vk,2025-01-03 22:14:50,tablet
25530,25530,yandex,2025-01-06 13:55:41,mobile
25531,25531,mail.ru_search,2025-01-05 03:09:58,mobile
25532,25532,vk,2025-01-03 17:23:46,desktop
25533,25533,yandex,2025-01-07 08:25:21,desktop
25534,25534,mail.ru_search,2025-01-06 23:54:13,tablet
25535,25535,mail.ru_search,2025-01-04 19:33:34,tablet
25536,25536,mail.ru_search,2025-01-04 20:34:37,desktop
25537,25537,vk,2025-01-02 21:34:11,desktop
25538,25538,mail.ru_search,2025-01-03 20:00:55,desktop
25539,25539,mail.ru_search,2025-01-06 01:00:57,tablet
25540,25540,yandex,2025-01-03 05:29:04,mobile
25541,25541,organic,2025-01-13 20:07:04,tablet
25542,25542,mail.ru_search,2025-01-30 22:06:55,desktop
25543,25543,yandex,2025-01-03 23:31:41,tablet
25544,25544,mail.ru_search,2025-01-06 10:18:08,mobile
25545,25545,mail.ru_search,2025-01-16 06:06:38,tablet
25546,25546,organic,2025-01-18 22:34:34,desktop
25547,25547,yandex,2025-01-01 20:23:34,desktop
25548,25548,mail.ru_search,2025-01-01 03:07:16,desktop
25549,25549,malinka_ads,2025-01-01 05:37:57,desktop
25550,25550,mail.ru_search,2025-01-07 14:17:33,desktop
25551,25551,organic,2025-01-10 04:44:18,mobile
25552,25552,malinka_ads,2025-01-18 10:10:59,tablet
25553,25553,organic,2025-01-03 16:25:25,tablet
25554,25554,mail.ru_search,2025-01-06 19:47:55,desktop
25555,25555,mail.ru_search,2025-01-02 03:15:15,mobile
25556,25556,mail.ru_search,2025-01-12 04:46:01,desktop
25557,25557,organic,2025-01-03 08:22:36,tablet
25558,25558,mail.ru_search,2025-01-03 03:20:45,tablet
25559,25559,mail.ru_search,2025-01-03 14:44:06,desktop
25560,25560,malinka_ads,2025-01-06 22:54:55,mobile
25561,25561,malinka_ads,2025-01-05 20:32:03,tablet
25562,25562,mail.ru_search,2025-01-09 16:47:00,tablet
25563,25563,mail.ru_search,2025-01-07 09:53:55,desktop
25564,25564,yandex,2025-01-02 07:38:27,desktop
25565,25565,organic,2025-01-02 09:07:26,desktop
25566,25566,mail.ru_search,2025-01-04 11:46:11,mobile
25567,25567,vk,2025-01-02 04:07:18,desktop
25568,25568,mail.ru_search,2025-01-02 13:35:56,mobile
25569,25569,yandex,2025-01-11 19:08:10,mobile
25570,25570,malinka_ads,2025-01-04 09:54:26,mobile
25571,25571,malinka_ads,2025-01-15 16:48:38,tablet
25572,25572,malinka_ads,2025-01-09 12:52:01,desktop
25573,25573,mail.ru_search,2025-01-05 04:41:21,desktop
25574,25574,yandex,2025-01-02 11:39:09,tablet
25575,25575,malinka_ads,2025-01-01 21:29:43,mobile
25576,25576,malinka_ads,2025-01-05 23:46:03,desktop
25577,25577,malinka_ads,2025-01-05 21:57:57,mobile
25578,25578,organic,2025-01-04 06:27:04,desktop
25579,25579,organic,2025-01-12 15:39:16,mobile
25580,25580,malinka_ads,2025-01-03 09:28:40,desktop
25581,25581,mail.ru_search,2025-01-01 12:02:53,mobile
25582,25582,organic,2025-01-06 08:22:10,mobile
25583,25583,yandex,2025-01-03 21:51:30,desktop
25584,25584,mail.ru_search,2025-01-01 18:34:14,mobile
25585,25585,organic,2025-01-02 09:37:54,tablet
25586,25586,mail.ru_search,2025-01-08 14:12:44,mobile
25587,25587,vk,2025-01-02 05:07:50,mobile
25588,25588,organic,2025-01-04 04:50:10,tablet
25589,25589,organic,2025-02-08 23:58:58,mobile
25590,25590,yandex,2025-01-01 23:06:02,desktop
25591,25591,malinka_ads,2025-01-01 12:41:35,desktop
25592,25592,organic,2025-01-17 13:35:27,desktop
25593,25593,vk,2025-01-01 22:39:41,desktop
25594,25594,vk,2025-01-04 16:06:42,mobile
25595,25595,organic,2025-01-04 12:34:34,desktop
25596,25596,malinka_ads,2025-01-12 04:03:51,tablet
25597,25597,malinka_ads,2025-01-05 10:18:00,mobile
25598,25598,yandex,2025-01-01 19:01:11,desktop
25599,25599,vk,2025-01-01 17:40:54,tablet
25600,25600,yandex,2025-01-06 04:29:50,tablet
25601,25601,organic,2025-01-01 04:10:50,tablet
25602,25602,malinka_ads,2025-01-15 06:41:51,tablet
25603,25603,organic,2025-01-04 14:41:22,mobile
25604,25604,vk,2025-01-08 03:37:34,tablet
25605,25605,malinka_ads,2025-01-09 18:46:51,mobile
25606,25606,mail.ru_search,2025-01-01 00:52:27,tablet
25607,25607,malinka_ads,2025-01-07 13:43:06,tablet
25608,25608,organic,2025-01-02 05:10:57,mobile
25609,25609,organic,2025-01-04 07:22:20,desktop
25610,25610,malinka_ads,2025-01-01 14:47:38,mobile
25611,25611,organic,2025-01-05 08:47:16,mobile
25612,25612,yandex,2025-01-10 09:30:02,tablet
25613,25613,organic,2025-01-06 17:54:53,tablet
25614,25614,yandex,2025-01-05 23:53:03,desktop
25615,25615,vk,2025-01-05 05:29:23,mobile
25616,25616,mail.ru_search,2025-01-10 06:13:17,tablet
25617,25617,malinka_ads,2025-01-08 09:13:09,tablet
25618,25618,malinka_ads,2025-01-01 07:12:22,tablet
25619,25619,vk,2025-01-14 03:33:31,desktop
25620,25620,mail.ru_search,2025-01-02 01:35:49,tablet
25621,25621,malinka_ads,2025-01-08 08:38:00,desktop
25622,25622,yandex,2025-01-01 17:05:57,desktop
25623,25623,yandex,2025-01-07 15:01:16,mobile
25624,25624,yandex,2025-01-05 20:44:43,desktop
25625,25625,organic,2025-01-12 08:08:13,mobile
25626,25626,malinka_ads,2025-01-17 06:04:03,desktop
25627,25627,vk,2025-01-01 17:53:49,mobile
25628,25628,yandex,2025-01-07 10:51:40,mobile
25629,25629,vk,2025-01-05 22:51:20,tablet
25630,25630,organic,2025-01-01 20:45:15,mobile
25631,25631,vk,2025-01-17 04:09:32,mobile
25632,25632,mail.ru_search,2025-01-24 01:39:22,mobile
25633,25633,malinka_ads,2025-01-05 15:55:56,tablet
25634,25634,mail.ru_search,2025-01-25 03:10:56,tablet
25635,25635,malinka_ads,2025-01-04 12:52:21,tablet
25636,25636,yandex,2025-01-04 22:06:11,tablet
25637,25637,organic,2025-01-02 07:26:43,tablet
25638,25638,mail.ru_search,2025-01-06 13:22:29,desktop
25639,25639,vk,2025-01-03 21:26:28,mobile
25640,25640,malinka_ads,2025-01-03 12:46:48,desktop
25641,25641,yandex,2025-01-14 00:33:30,desktop
25642,25642,mail.ru_search,2025-01-01 13:42:21,desktop
25643,25643,organic,2025-01-02 02:48:34,desktop
25644,25644,mail.ru_search,2025-01-13 05:09:18,desktop
25645,25645,mail.ru_search,2025-01-04 18:21:51,mobile
25646,25646,yandex,2025-01-01 13:41:10,desktop
25647,25647,malinka_ads,2025-01-11 11:19:24,tablet
25648,25648,mail.ru_search,2025-01-01 02:38:31,tablet
25649,25649,malinka_ads,2025-01-03 18:54:09,tablet
25650,25650,organic,2025-01-18 01:23:15,tablet
25651,25651,vk,2025-01-04 19:34:54,desktop
25652,25652,yandex,2025-02-22 22:24:55,tablet
25653,25653,yandex,2025-01-13 10:58:03,mobile
25654,25654,organic,2025-01-03 10:51:31,desktop
25655,25655,mail.ru_search,2025-01-04 09:08:31,mobile
25656,25656,malinka_ads,2025-01-07 09:21:34,mobile
25657,25657,mail.ru_search,2025-01-03 18:13:28,desktop
25658,25658,yandex,2025-01-14 08:39:39,desktop
25659,25659,mail.ru_search,2025-01-06 21:05:47,tablet
25660,25660,yandex,2025-01-09 14:00:27,desktop
25661,25661,malinka_ads,2025-01-03 18:43:01,tablet
25662,25662,mail.ru_search,2025-01-03 14:20:08,mobile
25663,25663,yandex,2025-01-18 00:23:12,mobile
25664,25664,vk,2025-01-06 18:15:48,tablet
25665,25665,malinka_ads,2025-01-02 06:05:40,desktop
25666,25666,vk,2025-01-12 01:44:15,desktop
25667,25667,yandex,2025-01-01 15:09:54,desktop
25668,25668,vk,2025-01-05 07:48:45,tablet
25669,25669,mail.ru_search,2025-02-13 09:46:43,tablet
25670,25670,yandex,2025-01-04 12:24:22,mobile
25671,25671,malinka_ads,2025-01-07 22:29:52,desktop
25672,25672,malinka_ads,2025-01-18 23:34:12,tablet
25673,25673,malinka_ads,2025-01-18 11:54:06,desktop
25674,25674,malinka_ads,2025-01-04 11:31:31,tablet
25675,25675,malinka_ads,2025-01-17 05:26:21,mobile
25676,25676,organic,2025-01-06 22:55:33,desktop
25677,25677,vk,2025-01-07 06:50:25,tablet
25678,25678,yandex,2025-01-12 12:52:29,desktop
25679,25679,vk,2025-01-10 12:51:38,tablet
25680,25680,organic,2025-01-02 02:34:01,desktop
25681,25681,yandex,2025-01-02 15:32:54,tablet
25682,25682,vk,2025-01-07 16:46:07,tablet
25683,25683,yandex,2025-01-14 04:11:15,tablet
25684,25684,malinka_ads,2025-01-15 08:14:36,desktop
25685,25685,malinka_ads,2025-01-11 22:12:25,mobile
25686,25686,malinka_ads,2025-01-05 15:01:00,mobile
25687,25687,organic,2025-01-07 12:06:58,mobile
25688,25688,malinka_ads,2025-01-10 06:45:40,desktop
25689,25689,mail.ru_search,2025-01-11 07:47:52,mobile
25690,25690,mail.ru_search,2025-01-04 03:52:20,mobile
25691,25691,organic,2025-01-02 05:16:59,desktop
25692,25692,organic,2025-01-28 13:09:26,mobile
25693,25693,mail.ru_search,2025-01-06 12:15:46,mobile
25694,25694,mail.ru_search,2025-01-03 09:57:38,mobile
25695,25695,malinka_ads,2025-02-09 07:33:54,tablet
25696,25696,yandex,2025-01-25 11:55:55,desktop
25697,25697,malinka_ads,2025-01-02 13:35:19,desktop
25698,25698,yandex,2025-01-06 10:41:06,desktop
25699,25699,vk,2025-01-02 20:24:50,desktop
25700,25700,yandex,2025-01-03 16:49:00,mobile
25701,25701,mail.ru_search,2025-01-02 19:54:26,mobile
25702,25702,yandex,2025-01-02 00:44:39,mobile
25703,25703,yandex,2025-01-03 18:03:06,mobile
25704,25704,organic,2025-01-29 09:58:33,tablet
25705,25705,malinka_ads,2025-01-02 08:48:21,desktop
25706,25706,vk,2025-01-01 20:45:26,mobile
25707,25707,organic,2025-01-17 10:07:03,tablet
25708,25708,mail.ru_search,2025-01-05 18:46:21,tablet
25709,25709,organic,2025-01-12 16:02:48,mobile
25710,25710,vk,2025-01-17 19:12:46,mobile
25711,25711,organic,2025-01-02 03:47:55,desktop
25712,25712,mail.ru_search,2025-01-05 15:25:19,mobile
25713,25713,yandex,2025-01-03 09:03:34,mobile
25714,25714,yandex,2025-01-07 16:30:09,mobile
25715,25715,vk,2025-01-01 20:08:33,mobile
25716,25716,vk,2025-01-02 00:34:59,tablet
25717,25717,organic,2025-01-05 00:50:12,tablet
25718,25718,organic,2025-01-20 16:41:02,mobile
25719,25719,mail.ru_search,2025-01-01 21:35:08,desktop
25720,25720,organic,2025-01-14 18:06:00,mobile
25721,25721,vk,2025-01-03 03:55:30,mobile
25722,25722,vk,2025-01-05 15:11:35,mobile
25723,25723,yandex,2025-01-12 10:54:18,desktop
25724,25724,vk,2025-01-05 15:16:30,mobile
25725,25725,yandex,2025-01-15 11:39:17,mobile
25726,25726,vk,2025-01-01 23:17:34,tablet
25727,25727,organic,2025-01-05 00:20:46,desktop
25728,25728,vk,2025-01-13 01:25:16,tablet
25729,25729,vk,2025-01-01 06:38:54,mobile
25730,25730,yandex,2025-01-01 03:29:35,tablet
25731,25731,organic,2025-01-11 08:59:18,mobile
25732,25732,vk,2025-01-03 15:36:05,desktop
25733,25733,yandex,2025-01-18 20:45:47,desktop
25734,25734,mail.ru_search,2025-01-05 23:27:40,mobile
25735,25735,vk,2025-01-01 13:10:26,tablet
25736,25736,organic,2025-01-28 05:06:37,tablet
25737,25737,organic,2025-01-07 14:13:37,tablet
25738,25738,mail.ru_search,2025-01-09 05:09:41,tablet
25739,25739,organic,2025-01-04 08:37:30,desktop
25740,25740,organic,2025-01-03 22:39:15,mobile
25741,25741,vk,2025-01-10 14:12:53,desktop
25742,25742,vk,2025-01-13 08:10:13,tablet
25743,25743,organic,2025-01-02 21:10:25,tablet
25744,25744,malinka_ads,2025-01-06 02:12:58,tablet
25745,25745,yandex,2025-01-07 06:45:09,mobile
25746,25746,yandex,2025-01-06 19:14:54,mobile
25747,25747,mail.ru_search,2025-01-04 02:11:27,tablet
25748,25748,malinka_ads,2025-01-11 00:32:45,tablet
25749,25749,mail.ru_search,2025-01-04 01:41:34,tablet
25750,25750,vk,2025-01-03 22:48:21,tablet
25751,25751,malinka_ads,2025-01-05 13:04:43,tablet
25752,25752,vk,2025-01-03 16:05:15,mobile
25753,25753,organic,2025-01-02 19:32:41,desktop
25754,25754,yandex,2025-01-03 15:57:49,desktop
25755,25755,vk,2025-01-02 17:02:28,mobile
25756,25756,yandex,2025-01-08 16:38:51,mobile
25757,25757,vk,2025-01-08 03:43:49,desktop
25758,25758,vk,2025-01-03 10:46:25,mobile
25759,25759,vk,2025-01-11 07:05:55,desktop
25760,25760,mail.ru_search,2025-01-03 17:53:23,mobile
25761,25761,organic,2025-01-01 16:34:09,mobile
25762,25762,malinka_ads,2025-01-06 10:25:38,desktop
25763,25763,mail.ru_search,2025-01-17 00:26:12,tablet
25764,25764,yandex,2025-01-01 19:36:31,desktop
25765,25765,yandex,2025-01-04 08:15:26,mobile
25766,25766,organic,2025-01-04 14:07:40,mobile
25767,25767,vk,2025-02-02 01:03:37,desktop
25768,25768,yandex,2025-01-01 11:48:35,desktop
25769,25769,mail.ru_search,2025-01-05 12:42:53,desktop
25770,25770,yandex,2025-01-04 17:47:25,mobile
25771,25771,organic,2025-01-02 10:11:57,tablet
25772,25772,vk,2025-01-07 16:21:21,desktop
25773,25773,malinka_ads,2025-01-04 21:08:23,mobile
25774,25774,vk,2025-01-02 09:15:29,desktop
25775,25775,mail.ru_search,2025-01-02 02:55:14,desktop
25776,25776,organic,2025-01-03 06:23:33,tablet
25777,25777,mail.ru_search,2025-01-01 01:18:54,tablet
25778,25778,vk,2025-01-03 10:26:03,mobile
25779,25779,yandex,2025-01-14 02:44:59,desktop
25780,25780,organic,2025-01-02 10:08:04,desktop
25781,25781,mail.ru_search,2025-01-01 04:47:50,mobile
25782,25782,organic,2025-01-04 18:39:53,desktop
25783,25783,vk,2025-01-09 18:18:43,mobile
25784,25784,yandex,2025-01-01 19:17:59,mobile
25785,25785,vk,2025-01-04 19:24:25,mobile
25786,25786,yandex,2025-01-15 11:07:46,desktop
25787,25787,mail.ru_search,2025-01-03 19:58:46,desktop
25788,25788,yandex,2025-01-02 06:34:03,mobile
25789,25789,organic,2025-01-04 22:47:21,mobile
25790,25790,mail.ru_search,2025-01-04 05:14:36,mobile
25791,25791,vk,2025-01-03 10:27:05,tablet
25792,25792,organic,2025-01-01 06:55:00,tablet
25793,25793,malinka_ads,2025-01-01 03:37:43,desktop
25794,25794,vk,2025-01-04 10:27:13,tablet
25795,25795,organic,2025-01-15 23:55:26,mobile
25796,25796,organic,2025-01-10 16:34:40,desktop
25797,25797,yandex,2025-01-01 04:52:31,tablet
25798,25798,vk,2025-01-20 06:31:33,mobile
25799,25799,malinka_ads,2025-01-08 05:37:32,tablet
25800,25800,organic,2025-01-05 21:35:46,tablet
25801,25801,malinka_ads,2025-01-06 12:40:16,desktop
25802,25802,organic,2025-01-08 03:58:38,tablet
25803,25803,yandex,2025-01-02 05:24:24,mobile
25804,25804,vk,2025-01-05 05:49:09,mobile
25805,25805,yandex,2025-01-19 02:34:07,desktop
25806,25806,organic,2025-01-11 08:55:14,mobile
25807,25807,malinka_ads,2025-01-03 07:21:52,desktop
25808,25808,malinka_ads,2025-01-03 14:24:56,mobile
25809,25809,organic,2025-01-08 18:01:33,desktop
25810,25810,organic,2025-01-06 23:32:57,mobile
25811,25811,vk,2025-01-11 14:29:55,mobile
25812,25812,malinka_ads,2025-01-21 00:27:59,desktop
25813,25813,organic,2025-01-08 05:22:49,desktop
25814,25814,organic,2025-01-03 05:38:16,desktop
25815,25815,organic,2025-01-14 11:34:19,desktop
25816,25816,mail.ru_search,2025-01-07 00:51:22,desktop
25817,25817,vk,2025-01-01 20:02:33,mobile
25818,25818,mail.ru_search,2025-01-08 21:17:30,desktop
25819,25819,malinka_ads,2025-01-08 03:52:43,tablet
25820,25820,yandex,2025-01-03 14:35:54,mobile
25821,25821,malinka_ads,2025-01-01 11:14:04,mobile
25822,25822,vk,2025-01-14 09:43:37,tablet
25823,25823,organic,2025-01-14 01:04:07,tablet
25824,25824,organic,2025-01-01 00:28:30,mobile
25825,25825,mail.ru_search,2025-01-02 23:47:10,mobile
25826,25826,vk,2025-02-02 20:03:43,desktop
25827,25827,malinka_ads,2025-01-06 13:25:40,desktop
25828,25828,organic,2025-01-01 16:45:52,tablet
25829,25829,vk,2025-01-01 04:45:26,desktop
25830,25830,vk,2025-01-03 05:59:47,desktop
25831,25831,mail.ru_search,2025-01-05 10:56:02,tablet
25832,25832,organic,2025-01-01 16:11:24,tablet
25833,25833,mail.ru_search,2025-01-04 21:12:06,tablet
25834,25834,malinka_ads,2025-01-06 18:57:39,mobile
25835,25835,mail.ru_search,2025-01-17 04:25:15,tablet
25836,25836,malinka_ads,2025-01-14 20:35:51,tablet
25837,25837,malinka_ads,2025-01-05 02:18:54,mobile
25838,25838,organic,2025-01-08 06:06:03,mobile
25839,25839,mail.ru_search,2025-01-13 16:22:57,mobile
25840,25840,malinka_ads,2025-01-06 10:26:33,tablet
25841,25841,mail.ru_search,2025-01-03 07:30:09,tablet
25842,25842,vk,2025-01-01 19:57:20,tablet
25843,25843,vk,2025-01-01 11:48:09,desktop
25844,25844,mail.ru_search,2025-01-08 19:38:14,mobile
25845,25845,yandex,2025-01-13 07:40:58,desktop
25846,25846,malinka_ads,2025-01-09 06:14:16,tablet
25847,25847,yandex,2025-01-02 02:11:21,tablet
25848,25848,vk,2025-01-01 07:44:57,tablet
25849,25849,organic,2025-01-07 02:39:15,mobile
25850,25850,vk,2025-01-06 06:22:28,mobile
25851,25851,vk,2025-01-08 18:15:38,tablet
25852,25852,vk,2025-01-15 00:53:56,desktop
25853,25853,yandex,2025-01-03 11:39:00,desktop
25854,25854,vk,2025-01-03 12:28:36,tablet
25855,25855,organic,2025-01-08 14:27:43,mobile
25856,25856,mail.ru_search,2025-01-04 03:44:37,tablet
25857,25857,organic,2025-01-03 16:10:12,mobile
25858,25858,organic,2025-01-05 07:39:39,desktop
25859,25859,yandex,2025-01-02 12:52:59,tablet
25860,25860,malinka_ads,2025-01-08 09:25:33,tablet
25861,25861,yandex,2025-01-19 12:52:31,mobile
25862,25862,vk,2025-01-17 03:00:22,mobile
25863,25863,vk,2025-01-02 17:14:41,tablet
25864,25864,malinka_ads,2025-01-12 09:37:11,mobile
25865,25865,organic,2025-01-01 16:09:21,mobile
25866,25866,organic,2025-01-03 19:21:02,tablet
25867,25867,vk,2025-01-01 10:52:04,tablet
25868,25868,mail.ru_search,2025-01-19 09:37:09,desktop
25869,25869,mail.ru_search,2025-01-12 00:54:42,tablet
25870,25870,organic,2025-01-02 02:07:51,desktop
25871,25871,organic,2025-01-04 00:10:36,mobile
25872,25872,vk,2025-01-01 04:17:14,mobile
25873,25873,vk,2025-01-01 05:06:40,desktop
25874,25874,mail.ru_search,2025-01-02 15:52:26,desktop
25875,25875,vk,2025-01-06 16:54:44,tablet
25876,25876,yandex,2025-01-02 07:38:28,mobile
25877,25877,yandex,2025-01-04 21:32:41,tablet
25878,25878,yandex,2025-01-02 13:21:46,tablet
25879,25879,vk,2025-01-03 17:57:17,tablet
25880,25880,organic,2025-01-04 13:05:19,desktop
25881,25881,mail.ru_search,2025-01-03 13:55:21,mobile
25882,25882,organic,2025-01-03 02:36:13,desktop
25883,25883,vk,2025-01-01 05:50:05,tablet
25884,25884,yandex,2025-01-01 08:30:21,mobile
25885,25885,organic,2025-01-13 21:40:45,tablet
25886,25886,malinka_ads,2025-01-09 18:08:19,tablet
25887,25887,organic,2025-01-23 05:10:34,tablet
25888,25888,mail.ru_search,2025-01-18 19:21:11,desktop
25889,25889,organic,2025-01-06 13:03:23,tablet
25890,25890,yandex,2025-01-07 08:40:23,tablet
25891,25891,vk,2025-01-03 12:26:34,desktop
25892,25892,yandex,2025-01-01 18:45:41,mobile
25893,25893,vk,2025-01-10 09:01:32,tablet
25894,25894,malinka_ads,2025-02-04 13:23:16,mobile
25895,25895,vk,2025-01-01 13:18:12,mobile
25896,25896,yandex,2025-01-07 01:23:19,tablet
25897,25897,yandex,2025-01-03 03:48:07,desktop
25898,25898,malinka_ads,2025-01-04 23:10:00,mobile
25899,25899,organic,2025-01-03 09:34:25,tablet
25900,25900,yandex,2025-01-01 01:39:47,desktop
25901,25901,malinka_ads,2025-01-10 12:55:41,tablet
25902,25902,malinka_ads,2025-01-13 14:40:01,tablet
25903,25903,mail.ru_search,2025-01-05 15:36:07,tablet
25904,25904,malinka_ads,2025-01-03 07:23:46,desktop
25905,25905,malinka_ads,2025-01-06 19:11:21,mobile
25906,25906,mail.ru_search,2025-01-01 21:47:27,mobile
25907,25907,yandex,2025-01-24 01:14:11,desktop
25908,25908,malinka_ads,2025-01-17 00:56:09,desktop
25909,25909,malinka_ads,2025-01-09 20:08:09,tablet
25910,25910,organic,2025-01-28 21:02:25,desktop
25911,25911,malinka_ads,2025-02-11 00:04:43,desktop
25912,25912,malinka_ads,2025-01-04 08:38:02,tablet
25913,25913,vk,2025-01-05 20:27:23,tablet
25914,25914,organic,2025-01-05 01:43:00,mobile
25915,25915,mail.ru_search,2025-01-11 06:13:08,tablet
25916,25916,mail.ru_search,2025-01-03 04:42:13,desktop
25917,25917,malinka_ads,2025-01-28 11:06:22,desktop
25918,25918,malinka_ads,2025-01-08 01:32:32,tablet
25919,25919,vk,2025-01-03 10:43:32,desktop
25920,25920,yandex,2025-01-10 03:38:30,tablet
25921,25921,malinka_ads,2025-01-02 08:02:00,mobile
25922,25922,malinka_ads,2025-01-14 19:27:17,desktop
25923,25923,malinka_ads,2025-01-01 15:07:18,mobile
25924,25924,organic,2025-01-13 09:32:45,tablet
25925,25925,malinka_ads,2025-01-14 09:51:18,desktop
25926,25926,vk,2025-01-03 05:51:01,tablet
25927,25927,organic,2025-01-11 05:30:05,mobile
25928,25928,yandex,2025-01-01 23:44:18,desktop
25929,25929,vk,2025-01-08 17:07:00,mobile
25930,25930,organic,2025-01-14 05:21:04,desktop
25931,25931,organic,2025-01-09 21:16:53,desktop
25932,25932,organic,2025-01-01 00:16:51,desktop
25933,25933,yandex,2025-02-03 11:59:42,tablet
25934,25934,yandex,2025-01-12 03:02:10,mobile
25935,25935,malinka_ads,2025-01-01 23:49:54,mobile
25936,25936,mail.ru_search,2025-01-18 16:33:31,tablet
25937,25937,malinka_ads,2025-01-08 07:26:21,desktop
25938,25938,yandex,2025-01-04 13:32:27,tablet
25939,25939,malinka_ads,2025-01-03 03:38:22,desktop
25940,25940,mail.ru_search,2025-01-07 09:56:15,mobile
25941,25941,vk,2025-01-16 23:09:57,mobile
25942,25942,malinka_ads,2025-01-06 14:54:34,mobile
25943,25943,vk,2025-01-10 01:30:42,tablet
25944,25944,mail.ru_search,2025-01-04 10:54:02,mobile
25945,25945,malinka_ads,2025-01-05 08:14:50,mobile
25946,25946,malinka_ads,2025-01-13 03:53:00,mobile
25947,25947,organic,2025-01-09 12:33:00,desktop
25948,25948,organic,2025-01-18 13:30:05,tablet
25949,25949,mail.ru_search,2025-01-01 18:00:07,desktop
25950,25950,mail.ru_search,2025-01-12 01:25:16,mobile
25951,25951,mail.ru_search,2025-01-03 15:55:38,tablet
