customer_id,segment,region,registration_date
22174,returning,Moscow,2023-04-28
22175,loyal,SPB,2024-11-24
22176,new,Ekaterinburg,2023-02-12
22177,discount_hunter,Moscow,2023-04-21
22178,new,Ekaterinburg,2021-10-14
22179,returning,Kazan,2020-04-16
22180,churn_risk,Ekaterinburg,2021-04-11
22181,loyal,SPB,2020-11-21
22182,high_spender,Moscow,2023-04-27
22183,churn_risk,SPB,2020-09-23
22184,discount_hunter,Moscow,2021-02-19
22185,returning,Kazan,2024-08-02
22186,churn_risk,Kazan,2021-06-06
22187,churn_risk,SPB,2024-06-11
22188,loyal,Ekaterinburg,2021-08-29
22189,new,SPB,2022-11-29
22190,churn_risk,SPB,2021-02-17
22191,loyal,Ekaterinburg,2024-06-13
22192,discount_hunter,Kazan,2022-05-31
22193,new,Kazan,2023-07-25
22194,loyal,Kazan,2021-07-04
22195,churn_risk,Ekaterinburg,2023-08-02
22196,returning,SPB,2021-06-23
22197,churn_risk,Kazan,2020-12-09
22198,returning,Kazan,2020-12-23
22199,returning,Kazan,2021-10-15
22200,churn_risk,Moscow,2022-10-13
22201,returning,Ekaterinburg,2021-07-01
22202,high_spender,Kazan,2020-06-22
22203,churn_risk,Moscow,2020-07-04
22204,discount_hunter,SPB,2020-10-06
22205,returning,Moscow,2021-06-18
22206,churn_risk,Moscow,2023-08-03
22207,discount_hunter,Kazan,2022-01-10
22208,high_spender,Ekaterinburg,2024-03-19
22209,returning,Moscow,2022-04-26
22210,new,Moscow,2023-11-17
22211,returning,Kazan,2023-12-05
22212,loyal,Kazan,2021-01-15
22213,new,Ekaterinburg,2024-07-30
22214,returning,SPB,2022-11-13
22215,returning,Moscow,2020-11-06
22216,new,Ekaterinburg,2020-01-26
22217,loyal,Kazan,2022-06-30
22218,discount_hunter,Ekaterinburg,2024-09-29
22219,discount_hunter,SPB,2020-02-27
22220,loyal,Kazan,2024-02-14
22221,loyal,SPB,2021-12-16
22222,loyal,Kazan,2020-08-14
22223,loyal,SPB,2021-10-26
22224,high_spender,SPB,2024-01-27
22225,churn_risk,Moscow,2022-06-29
22226,loyal,Ekaterinburg,2021-08-21
22227,returning,SPB,2020-03-11
22228,high_spender,Ekaterinburg,2024-02-24
22229,churn_risk,SPB,2020-12-19
22230,new,Ekaterinburg,2023-09-05
22231,churn_risk,Ekaterinburg,2022-04-05
22232,discount_hunter,SPB,2022-04-17
22233,new,Kazan,2023-01-29
22234,loyal,Moscow,2021-05-27
22235,high_spender,SPB,2022-08-18
22236,new,Kazan,2021-10-24
22237,high_spender,Ekaterinburg,2020-02-20
22238,churn_risk,SPB,2020-01-19
22239,churn_risk,Ekaterinburg,2022-10-01
22240,returning,Moscow,2023-03-25
22241,discount_hunter,SPB,2021-06-23
22242,loyal,Ekaterinburg,2021-09-18
22243,loyal,Ekaterinburg,2024-09-25
22244,high_spender,SPB,2022-04-13
22245,discount_hunter,Kazan,2020-04-11
22246,churn_risk,SPB,2021-08-29
22247,discount_hunter,SPB,2022-11-25
22248,returning,Moscow,2021-09-20
22249,returning,Moscow,2022-05-17
22250,returning,Ekaterinburg,2021-09-01
22251,discount_hunter,Moscow,2022-08-18
22252,churn_risk,SPB,2023-09-02
22253,high_spender,SPB,2023-08-14
22254,discount_hunter,Moscow,2023-01-21
22255,churn_risk,SPB,2023-09-05
22256,loyal,Moscow,2020-08-27
22257,high_spender,Kazan,2024-10-10
22258,returning,Kazan,2023-12-07
22259,loyal,Ekaterinburg,2023-03-06
22260,new,Ekaterinburg,2024-03-09
22261,discount_hunter,Moscow,2022-07-07
22262,churn_risk,SPB,2023-05-17
22263,returning,Kazan,2022-04-07
22264,returning,SPB,2024-05-30
22265,churn_risk,Kazan,2021-08-14
22266,loyal,Kazan,2023-11-10
22267,discount_hunter,SPB,2024-07-23
22268,returning,Moscow,2021-07-17
22269,loyal,SPB,2023-11-01
22270,high_spender,Ekaterinburg,2020-06-05
22271,discount_hunter,Moscow,2024-01-07
22272,high_spender,Ekaterinburg,2023-09-16
22273,high_spender,Ekaterinburg,2020-03-23
22274,discount_hunter,SPB,2021-03-08
22275,discount_hunter,Moscow,2020-09-19
22276,new,Moscow,2024-02-04
22277,churn_risk,Ekaterinburg,2024-04-11
22278,discount_hunter,Kazan,2023-05-12
22279,churn_risk,Moscow,2022-09-23
22280,new,SPB,2020-03-18
22281,churn_risk,SPB,2024-11-05
22282,high_spender,SPB,2020-09-17
22283,new,Moscow,2022-12-10
22284,returning,Ekaterinburg,2021-11-29
22285,loyal,Moscow,2023-12-16
22286,loyal,Ekaterinburg,2021-07-24
22287,high_spender,Kazan,2023-10-08
22288,high_spender,Kazan,2022-05-18
22289,new,Moscow,2023-01-26
22290,discount_hunter,Moscow,2023-04-24
22291,new,Ekaterinburg,2024-06-09
22292,returning,SPB,2021-11-28
22293,churn_risk,Ekaterinburg,2023-04-12
22294,churn_risk,Kazan,2020-02-21
22295,loyal,SPB,2021-06-06
22296,high_spender,Moscow,2022-10-31
22297,high_spender,Ekaterinburg,2020-01-25
22298,loyal,Kazan,2020-09-20
22299,high_spender,SPB,2022-05-25
22300,returning,SPB,2021-01-11
22301,churn_risk,SPB,2021-12-20
22302,high_spender,Moscow,2022-11-16
22303,discount_hunter,Ekaterinburg,2020-11-08
22304,returning,Ekaterinburg,2024-07-01
22305,discount_hunter,Moscow,2022-08-02
22306,loyal,Moscow,2021-08-17
22307,high_spender,SPB,2022-05-31
22308,high_spender,Moscow,2022-01-13
22309,churn_risk,Moscow,2024-09-29
22310,churn_risk,Kazan,2021-06-15
22311,new,Ekaterinburg,2021-10-16
22312,loyal,SPB,2022-07-01
22313,new,SPB,2020-04-13
22314,returning,Moscow,2020-02-14
22315,loyal,SPB,2022-09-03
22316,high_spender,Ekaterinburg,2021-02-10
22317,returning,Moscow,2020-10-22
22318,new,SPB,2022-10-21
22319,returning,Ekaterinburg,2020-06-27
22320,returning,Moscow,2021-12-03
22321,high_spender,Ekaterinburg,2024-11-24
22322,discount_hunter,Ekaterinburg,2022-09-18
22323,high_spender,Moscow,2021-05-10
22324,returning,SPB,2023-06-24
22325,returning,Ekaterinburg,2022-08-21
22326,discount_hunter,Moscow,2022-11-05
22327,loyal,Ekaterinburg,2022-08-13
22328,new,Kazan,2024-12-07
22329,high_spender,Ekaterinburg,2021-10-01
22330,new,Ekaterinburg,2022-08-16
22331,new,Moscow,2022-02-28
22332,churn_risk,Kazan,2020-09-08
22333,discount_hunter,SPB,2022-03-06
22334,discount_hunter,Ekaterinburg,2021-10-28
22335,returning,Moscow,2023-09-25
22336,loyal,Kazan,2024-02-16
22337,new,Moscow,2022-11-13
22338,returning,Kazan,2020-03-10
22339,discount_hunter,Kazan,2020-10-30
22340,high_spender,Moscow,2021-11-29
22341,loyal,SPB,2020-02-17
22342,high_spender,Moscow,2021-09-14
22343,churn_risk,Moscow,2024-04-26
22344,returning,SPB,2023-01-04
22345,churn_risk,SPB,2024-05-03
22346,returning,SPB,2022-11-07
22347,high_spender,Ekaterinburg,2020-08-21
22348,high_spender,SPB,2024-03-19
22349,new,Moscow,2022-05-30
22350,churn_risk,Ekaterinburg,2020-08-30
22351,returning,Ekaterinburg,2023-10-13
22352,new,Kazan,2020-02-02
22353,loyal,SPB,2023-02-16
22354,returning,SPB,2023-04-17
22355,returning,Kazan,2021-06-10
22356,loyal,SPB,2021-07-11
22357,loyal,SPB,2024-10-03
22358,discount_hunter,SPB,2024-07-17
22359,churn_risk,SPB,2021-09-12
22360,discount_hunter,Moscow,2020-11-07
22361,discount_hunter,Ekaterinburg,2023-08-03
22362,new,Kazan,2020-08-12
22363,high_spender,Ekaterinburg,2024-05-11
22364,new,SPB,2023-06-20
22365,high_spender,Kazan,2021-11-15
22366,high_spender,Kazan,2024-08-25
22367,loyal,Ekaterinburg,2021-08-04
22368,new,Kazan,2023-11-10
22369,high_spender,Ekaterinburg,2024-03-22
22370,loyal,Ekaterinburg,2020-10-08
22371,churn_risk,SPB,2024-04-14
22372,discount_hunter,SPB,2021-12-24
22373,new,Moscow,2021-04-12
22374,new,Moscow,2023-10-24
22375,churn_risk,Ekaterinburg,2022-07-31
22376,churn_risk,Moscow,2024-10-31
22377,discount_hunter,SPB,2022-07-02
22378,new,Ekaterinburg,2024-08-04
22379,new,Ekaterinburg,2021-12-02
22380,churn_risk,Ekaterinburg,2024-07-11
22381,new,Moscow,2023-11-12
22382,discount_hunter,Kazan,2021-05-26
22383,high_spender,Moscow,2023-03-11
22384,new,Ekaterinburg,2020-12-17
22385,high_spender,Ekaterinburg,2022-04-14
22386,returning,Moscow,2023-03-13
22387,returning,Kazan,2024-06-04
22388,churn_risk,SPB,2022-12-05
22389,discount_hunter,Moscow,2024-12-13
22390,loyal,SPB,2022-05-29
22391,discount_hunter,Kazan,2023-12-04
22392,high_spender,Ekaterinburg,2024-02-11
22393,discount_hunter,SPB,2022-10-01
22394,churn_risk,Moscow,2022-10-24
22395,returning,Moscow,2021-02-04
22396,churn_risk,SPB,2024-03-10
22397,returning,Moscow,2024-11-01
22398,loyal,Kazan,2024-01-24
22399,churn_risk,SPB,2021-07-25
22400,high_spender,SPB,2020-07-10
22401,returning,SPB,2023-11-13
22402,new,Ekaterinburg,2021-04-05
22403,loyal,Kazan,2023-05-25
22404,churn_risk,Moscow,2020-12-06
22405,new,Moscow,2021-07-17
22406,high_spender,Kazan,2023-06-22
22407,returning,SPB,2022-09-28
22408,churn_risk,Moscow,2022-10-21
22409,high_spender,Kazan,2022-06-13
22410,high_spender,Moscow,2023-03-25
22411,discount_hunter,Kazan,2022-12-16
22412,high_spender,Ekaterinburg,2022-02-02
22413,high_spender,Ekaterinburg,2020-10-21
22414,high_spender,Moscow,2023-03-25
22415,churn_risk,Ekaterinburg,2023-07-30
22416,discount_hunter,SPB,2022-10-10
22417,loyal,Ekaterinburg,2022-11-08
22418,new,Ekaterinburg,2020-11-09
22419,churn_risk,Kazan,2024-10-11
22420,loyal,Moscow,2024-11-15
22421,churn_risk,Ekaterinburg,2020-07-13
22422,discount_hunter,SPB,2020-01-19
22423,new,SPB,2023-02-23
22424,discount_hunter,Ekaterinburg,2021-10-12
22425,churn_risk,SPB,2024-12-21
22426,new,Ekaterinburg,2023-11-28
22427,new,Moscow,2020-05-02
22428,churn_risk,Moscow,2022-06-27
22429,churn_risk,Ekaterinburg,2021-11-12
22430,churn_risk,SPB,2020-07-06
22431,new,Moscow,2020-09-11
22432,new,Moscow,2020-09-04
22433,new,Kazan,2020-08-01
22434,high_spender,SPB,2024-04-06
22435,churn_risk,Ekaterinburg,2024-07-12
22436,discount_hunter,Moscow,2023-05-10
22437,new,Ekaterinburg,2020-05-28
22438,returning,Moscow,2022-10-22
22439,discount_hunter,SPB,2020-05-25
22440,loyal,Moscow,2020-01-27
22441,high_spender,SPB,2023-11-28
22442,new,Kazan,2020-09-09
22443,new,SPB,2024-05-28
22444,high_spender,Kazan,2021-08-07
22445,new,Moscow,2024-07-22
22446,churn_risk,Ekaterinburg,2023-08-24
22447,loyal,SPB,2022-09-23
22448,high_spender,SPB,2022-07-24
22449,new,Kazan,2023-07-11
22450,new,Ekaterinburg,2024-09-22
22451,churn_risk,Ekaterinburg,2023-03-20
22452,discount_hunter,SPB,2020-04-05
22453,churn_risk,Kazan,2020-01-07
22454,loyal,Moscow,2022-07-21
22455,high_spender,Kazan,2020-10-17
22456,new,Moscow,2022-05-26
22457,churn_risk,Kazan,2024-07-31
22458,returning,SPB,2022-01-12
22459,loyal,Kazan,2023-09-10
22460,high_spender,SPB,2022-04-27
22461,new,Ekaterinburg,2020-11-28
22462,discount_hunter,Kazan,2020-03-20
22463,loyal,Moscow,2024-06-01
22464,churn_risk,SPB,2024-01-23
22465,returning,SPB,2024-04-10
22466,new,SPB,2023-10-05
22467,returning,Ekaterinburg,2024-08-04
22468,discount_hunter,Ekaterinburg,2021-03-04
22469,new,Ekaterinburg,2024-06-27
22470,new,Kazan,2021-03-05
22471,churn_risk,Moscow,2022-04-29
22472,discount_hunter,Kazan,2023-08-06
22473,high_spender,Moscow,2021-06-15
22474,high_spender,Ekaterinburg,2022-04-14
22475,discount_hunter,SPB,2024-08-20
22476,loyal,Moscow,2021-03-07
22477,discount_hunter,Moscow,2024-01-28
22478,new,Moscow,2022-09-09
22479,high_spender,Kazan,2024-03-28
22480,high_spender,Moscow,2024-07-01
22481,new,SPB,2022-11-01
22482,returning,Kazan,2022-03-02
22483,returning,Moscow,2023-08-17
22484,new,Kazan,2022-11-30
22485,high_spender,SPB,2020-12-09
22486,returning,Ekaterinburg,2022-02-05
22487,churn_risk,Kazan,2024-01-27
22488,returning,Moscow,2021-12-05
22489,returning,Moscow,2020-01-29
22490,churn_risk,Kazan,2020-09-29
22491,churn_risk,Moscow,2021-08-18
22492,new,Moscow,2023-10-06
22493,discount_hunter,SPB,2024-05-22
22494,discount_hunter,SPB,2021-04-14
22495,high_spender,Ekaterinburg,2020-05-28
22496,high_spender,Ekaterinburg,2020-04-04
22497,returning,Moscow,2021-11-01
22498,loyal,Kazan,2024-08-13
22499,new,Moscow,2023-02-23
22500,discount_hunter,Moscow,2022-09-07
22501,new,Kazan,2024-11-02
22502,new,SPB,2023-02-18
22503,returning,SPB,2020-04-05
22504,loyal,Kazan,2023-07-10
22505,new,SPB,2024-06-15
22506,high_spender,Kazan,2024-06-29
22507,returning,SPB,2020-10-31
22508,new,Moscow,2024-04-29
22509,high_spender,Moscow,2023-10-04
22510,high_spender,Kazan,2020-01-19
22511,returning,Ekaterinburg,2021-08-28
22512,discount_hunter,SPB,2022-11-10
22513,high_spender,SPB,2021-03-26
22514,high_spender,Ekaterinburg,2024-11-20
22515,churn_risk,Moscow,2022-12-27
22516,discount_hunter,SPB,2021-07-07
22517,returning,Moscow,2023-06-04
22518,churn_risk,Ekaterinburg,2023-02-15
22519,returning,SPB,2020-03-17
22520,new,SPB,2024-08-03
22521,returning,Ekaterinburg,2021-01-27
22522,loyal,Ekaterinburg,2024-11-26
22523,loyal,Moscow,2024-12-08
22524,high_spender,SPB,2022-09-23
22525,returning,Kazan,2020-06-03
22526,returning,Kazan,2022-04-06
22527,churn_risk,SPB,2023-02-12
22528,high_spender,Ekaterinburg,2020-05-17
22529,churn_risk,Moscow,2024-11-30
22530,discount_hunter,Moscow,2023-01-07
22531,returning,SPB,2022-12-31
22532,high_spender,Moscow,2021-06-21
22533,loyal,Ekaterinburg,2021-12-23
22534,returning,SPB,2023-12-30
22535,new,Moscow,2021-08-18
22536,churn_risk,Ekaterinburg,2023-07-20
22537,returning,Ekaterinburg,2021-08-06
22538,new,Ekaterinburg,2024-05-26
22539,high_spender,Kazan,2024-10-07
22540,churn_risk,Ekaterinburg,2020-10-07
22541,returning,SPB,2020-03-23
22542,returning,Kazan,2021-02-16
22543,high_spender,Kazan,2023-11-18
22544,discount_hunter,Kazan,2023-06-24
22545,discount_hunter,Kazan,2020-07-07
22546,returning,Kazan,2023-08-20
22547,high_spender,SPB,2023-08-29
22548,discount_hunter,Ekaterinburg,2022-02-26
22549,churn_risk,SPB,2024-06-26
22550,high_spender,SPB,2023-01-05
22551,churn_risk,Kazan,2024-06-01
22552,churn_risk,Ekaterinburg,2022-08-31
22553,returning,SPB,2021-06-02
22554,discount_hunter,SPB,2024-04-16
22555,returning,Kazan,2022-03-18
22556,discount_hunter,Moscow,2022-05-11
22557,loyal,Kazan,2020-08-03
22558,returning,Kazan,2024-08-04
22559,high_spender,Moscow,2021-02-05
22560,discount_hunter,SPB,2024-06-11
22561,discount_hunter,SPB,2021-04-14
22562,new,Kazan,2022-04-28
22563,new,SPB,2021-01-28
22564,discount_hunter,Moscow,2021-06-15
22565,new,Kazan,2023-01-27
22566,high_spender,Ekaterinburg,2023-09-08
22567,high_spender,Ekaterinburg,2022-09-10
22568,loyal,Kazan,2023-08-10
22569,new,Ekaterinburg,2020-01-29
22570,discount_hunter,Moscow,2024-10-16
22571,churn_risk,SPB,2022-02-03
22572,new,Moscow,2022-12-12
22573,loyal,Kazan,2020-03-26
22574,high_spender,Kazan,2020-01-21
22575,discount_hunter,Ekaterinburg,2021-11-29
22576,high_spender,Moscow,2024-07-04
22577,churn_risk,Kazan,2020-12-30
22578,new,Ekaterinburg,2023-08-13
22579,discount_hunter,Ekaterinburg,2024-07-11
22580,new,Kazan,2021-03-23
22581,returning,SPB,2022-12-07
22582,new,Ekaterinburg,2022-06-17
22583,high_spender,Moscow,2024-10-03
22584,discount_hunter,Ekaterinburg,2021-05-26
22585,new,Kazan,2023-09-07
22586,churn_risk,Ekaterinburg,2021-04-21
22587,churn_risk,Ekaterinburg,2023-09-06
22588,loyal,Kazan,2020-01-11
22589,churn_risk,Ekaterinburg,2020-09-04
22590,churn_risk,Ekaterinburg,2024-01-07
22591,new,Ekaterinburg,2021-01-26
22592,high_spender,Moscow,2022-05-16
22593,new,SPB,2024-07-10
22594,discount_hunter,Moscow,2022-11-25
22595,new,Kazan,2020-11-29
22596,returning,Moscow,2020-03-17
22597,new,Kazan,2020-12-23
22598,high_spender,Moscow,2023-09-10
22599,high_spender,Kazan,2020-09-11
22600,loyal,Ekaterinburg,2021-07-05
22601,new,Kazan,2023-04-20
22602,loyal,Ekaterinburg,2022-09-14
22603,churn_risk,Kazan,2024-06-08
22604,returning,Kazan,2024-05-28
22605,high_spender,Moscow,2020-03-06
22606,churn_risk,Ekaterinburg,2021-03-20
22607,churn_risk,Moscow,2024-06-17
22608,high_spender,Kazan,2023-10-05
22609,loyal,SPB,2021-09-26
22610,discount_hunter,Moscow,2022-07-05
22611,new,SPB,2022-10-31
22612,high_spender,Kazan,2020-09-20
22613,churn_risk,Moscow,2021-01-31
22614,returning,SPB,2022-06-11
22615,high_spender,SPB,2023-11-14
22616,loyal,SPB,2021-04-02
22617,new,SPB,2023-04-15
22618,high_spender,Moscow,2022-11-24
22619,discount_hunter,SPB,2022-05-27
22620,new,Kazan,2021-05-01
22621,discount_hunter,Moscow,2020-04-18
22622,loyal,SPB,2023-01-21
22623,discount_hunter,Ekaterinburg,2023-06-04
22624,loyal,SPB,2021-10-30
22625,new,SPB,2023-11-03
22626,churn_risk,Ekaterinburg,2022-02-02
22627,high_spender,Kazan,2022-10-27
22628,discount_hunter,Moscow,2022-07-10
22629,new,Ekaterinburg,2020-08-27
22630,new,Kazan,2024-04-13
22631,churn_risk,Ekaterinburg,2023-03-18
22632,high_spender,Moscow,2021-07-30
22633,high_spender,Ekaterinburg,2023-02-15
22634,high_spender,Kazan,2024-12-16
22635,discount_hunter,Ekaterinburg,2021-05-30
22636,discount_hunter,SPB,2022-06-04
22637,loyal,Ekaterinburg,2021-03-29
22638,returning,Moscow,2024-08-12
22639,returning,Ekaterinburg,2023-12-16
22640,loyal,Kazan,2021-08-30
22641,new,SPB,2022-10-03
22642,discount_hunter,Kazan,2023-02-16
22643,returning,Moscow,2024-06-23
22644,loyal,Ekaterinburg,2020-10-11
22645,returning,SPB,2022-07-17
22646,discount_hunter,Kazan,2022-11-22
22647,new,Ekaterinburg,2024-10-23
22648,high_spender,Moscow,2024-01-24
22649,loyal,Ekaterinburg,2022-02-05
22650,returning,Kazan,2023-04-13
22651,new,Ekaterinburg,2023-09-11
22652,churn_risk,Kazan,2023-01-04
22653,new,Moscow,2022-05-08
22654,churn_risk,Kazan,2020-01-24
22655,returning,SPB,2024-05-08
22656,high_spender,Kazan,2024-02-27
22657,discount_hunter,Moscow,2020-04-23
22658,returning,SPB,2022-02-04
22659,loyal,Ekaterinburg,2022-03-10
22660,discount_hunter,Kazan,2024-11-10
22661,churn_risk,Kazan,2023-03-02
22662,new,Kazan,2023-10-28
22663,new,Moscow,2021-05-31
22664,loyal,SPB,2021-07-30
22665,discount_hunter,Ekaterinburg,2022-03-30
22666,churn_risk,SPB,2020-06-13
22667,churn_risk,SPB,2021-10-18
22668,high_spender,Ekaterinburg,2023-02-19
22669,new,Ekaterinburg,2022-04-27
22670,returning,Moscow,2021-11-24
22671,churn_risk,Kazan,2020-04-27
22672,churn_risk,Ekaterinburg,2024-06-26
22673,loyal,Kazan,2024-05-25
22674,high_spender,Kazan,2022-11-19
22675,discount_hunter,Ekaterinburg,2021-08-08
22676,new,Ekaterinburg,2020-01-03
22677,new,Moscow,2022-07-01
22678,returning,Ekaterinburg,2022-01-19
22679,churn_risk,Moscow,2022-09-10
22680,discount_hunter,Ekaterinburg,2023-09-22
22681,returning,Kazan,2023-12-05
22682,loyal,Kazan,2021-11-05
22683,high_spender,Kazan,2024-03-30
22684,churn_risk,Moscow,2024-08-01
22685,returning,Ekaterinburg,2024-06-11
22686,returning,Ekaterinburg,2021-03-18
22687,churn_risk,Ekaterinburg,2022-01-22
22688,discount_hunter,Moscow,2024-07-23
22689,new,Ekaterinburg,2024-02-20
22690,new,Moscow,2022-05-13
22691,discount_hunter,Moscow,2022-01-27
22692,returning,Ekaterinburg,2021-03-17
22693,returning,Kazan,2023-11-28
22694,discount_hunter,Ekaterinburg,2020-10-19
22695,discount_hunter,Kazan,2022-11-30
22696,churn_risk,Kazan,2021-05-31
22697,high_spender,Kazan,2023-11-23
22698,new,Kazan,2023-09-06
22699,loyal,SPB,2022-09-16
22700,high_spender,Kazan,2024-08-24
22701,returning,Ekaterinburg,2022-08-22
22702,returning,Ekaterinburg,2024-02-03
22703,new,Kazan,2021-10-14
22704,new,SPB,2021-01-04
22705,churn_risk,SPB,2022-12-10
22706,loyal,SPB,2024-12-03
22707,loyal,SPB,2020-05-12
22708,new,SPB,2022-11-12
22709,high_spender,Kazan,2020-06-04
22710,loyal,SPB,2020-01-05
22711,loyal,Kazan,2024-05-05
22712,new,Ekaterinburg,2021-03-03
22713,churn_risk,Moscow,2021-11-28
22714,loyal,Ekaterinburg,2023-06-02
22715,high_spender,SPB,2024-04-23
22716,discount_hunter,Moscow,2020-08-03
22717,churn_risk,SPB,2022-07-11
22718,loyal,SPB,2023-09-29
22719,loyal,SPB,2023-12-25
22720,returning,Ekaterinburg,2020-04-27
22721,returning,Ekaterinburg,2020-08-02
22722,discount_hunter,Moscow,2020-05-10
22723,discount_hunter,Kazan,2020-04-28
22724,new,Ekaterinburg,2024-08-30
22725,new,Kazan,2024-01-05
22726,returning,Ekaterinburg,2022-01-04
22727,new,SPB,2021-09-30
22728,returning,Kazan,2023-05-15
22729,churn_risk,Kazan,2023-11-29
22730,high_spender,Kazan,2020-11-23
22731,high_spender,Ekaterinburg,2024-05-03
22732,loyal,Kazan,2021-08-14
22733,high_spender,SPB,2021-02-08
22734,churn_risk,SPB,2020-12-23
22735,returning,Moscow,2020-07-14
22736,returning,Ekaterinburg,2020-11-19
22737,discount_hunter,SPB,2023-08-17
22738,loyal,Ekaterinburg,2023-09-08
22739,high_spender,Kazan,2021-12-12
22740,discount_hunter,Ekaterinburg,2020-05-14
22741,loyal,Kazan,2023-04-20
22742,high_spender,SPB,2021-07-02
22743,new,SPB,2024-04-20
22744,discount_hunter,Ekaterinburg,2020-05-05
22745,returning,Kazan,2020-05-24
22746,discount_hunter,Ekaterinburg,2022-01-15
22747,new,Kazan,2022-01-15
22748,new,Ekaterinburg,2024-02-15
22749,new,SPB,2020-03-14
22750,churn_risk,Ekaterinburg,2022-03-03
22751,loyal,Kazan,2024-04-24
22752,high_spender,Kazan,2024-05-12
22753,high_spender,Ekaterinburg,2023-06-22
22754,discount_hunter,Ekaterinburg,2021-01-02
22755,loyal,Ekaterinburg,2022-11-29
22756,churn_risk,SPB,2022-06-20
22757,discount_hunter,Kazan,2021-09-14
22758,churn_risk,Moscow,2020-08-11
22759,loyal,Kazan,2021-09-08
22760,returning,SPB,2021-08-01
22761,discount_hunter,SPB,2024-10-11
22762,discount_hunter,Kazan,2023-05-30
22763,high_spender,SPB,2024-12-16
22764,discount_hunter,Moscow,2020-11-26
22765,new,Moscow,2021-05-23
22766,new,Ekaterinburg,2022-02-12
22767,high_spender,Kazan,2022-03-28
22768,loyal,Moscow,2023-01-31
22769,new,SPB,2024-10-01
22770,returning,Ekaterinburg,2020-01-21
22771,new,SPB,2023-02-08
22772,discount_hunter,SPB,2023-03-01
22773,loyal,SPB,2024-11-25
22774,loyal,Moscow,2023-04-20
22775,new,Ekaterinburg,2023-08-09
22776,high_spender,Ekaterinburg,2022-02-28
22777,returning,Moscow,2021-02-19
22778,churn_risk,Ekaterinburg,2024-06-13
22779,new,Kazan,2022-12-01
22780,churn_risk,SPB,2024-05-21
22781,discount_hunter,Ekaterinburg,2021-09-21
22782,new,Kazan,2024-03-12
22783,discount_hunter,SPB,2023-01-09
22784,new,SPB,2022-10-07
22785,loyal,Kazan,2024-04-23
22786,churn_risk,Ekaterinburg,2021-12-07
22787,discount_hunter,Ekaterinburg,2022-02-22
22788,discount_hunter,Moscow,2023-02-01
22789,high_spender,Kazan,2022-07-08
22790,new,Kazan,2022-08-05
22791,new,Kazan,2023-12-26
22792,new,Moscow,2021-11-04
22793,loyal,Ekaterinburg,2023-03-09
22794,discount_hunter,SPB,2020-10-05
22795,loyal,Ekaterinburg,2024-12-09
22796,high_spender,Ekaterinburg,2024-12-20
22797,new,Moscow,2020-07-21
22798,high_spender,Kazan,2021-05-17
22799,churn_risk,SPB,2024-10-13
22800,loyal,Kazan,2024-07-27
22801,new,SPB,2022-04-04
22802,loyal,Kazan,2023-05-07
22803,discount_hunter,Kazan,2020-09-16
22804,loyal,Moscow,2022-10-06
22805,new,Ekaterinburg,2023-04-24
22806,loyal,Ekaterinburg,2024-08-16
22807,returning,Ekaterinburg,2024-05-11
22808,loyal,Moscow,2023-08-17
22809,new,Moscow,2022-12-27
22810,high_spender,SPB,2020-07-23
22811,loyal,Moscow,2022-04-12
22812,discount_hunter,SPB,2024-05-14
22813,loyal,Kazan,2023-08-31
22814,high_spender,SPB,2024-03-27
22815,new,SPB,2023-12-20
22816,discount_hunter,Moscow,2022-09-27
22817,churn_risk,SPB,2021-02-07
22818,high_spender,Kazan,2023-07-04
22819,new,Moscow,2024-01-16
22820,loyal,Kazan,2022-11-27
22821,churn_risk,Moscow,2021-08-24
22822,discount_hunter,Moscow,2023-08-13
22823,churn_risk,Ekaterinburg,2023-09-26
22824,churn_risk,Kazan,2020-09-13
22825,discount_hunter,Moscow,2021-01-31
22826,returning,Moscow,2021-06-09
22827,loyal,Ekaterinburg,2022-03-06
22828,high_spender,Kazan,2020-04-16
22829,churn_risk,SPB,2021-05-18
22830,churn_risk,Moscow,2022-05-17
22831,returning,Moscow,2020-02-06
22832,loyal,Ekaterinburg,2021-04-10
22833,loyal,SPB,2021-06-01
22834,discount_hunter,Kazan,2023-07-11
22835,new,SPB,2020-11-06
22836,churn_risk,Moscow,2021-04-26
22837,discount_hunter,SPB,2020-08-27
22838,loyal,Ekaterinburg,2023-09-13
22839,new,Kazan,2020-07-26
22840,returning,Kazan,2022-06-22
22841,high_spender,Moscow,2023-01-14
22842,new,Moscow,2021-12-01
22843,high_spender,Kazan,2022-07-10
22844,high_spender,SPB,2022-01-07
22845,churn_risk,Ekaterinburg,2024-11-16
22846,churn_risk,SPB,2022-05-12
22847,discount_hunter,Ekaterinburg,2022-04-04
22848,discount_hunter,Kazan,2020-11-20
22849,loyal,Ekaterinburg,2022-05-20
22850,loyal,Ekaterinburg,2022-06-24
22851,new,Kazan,2023-08-07
22852,churn_risk,SPB,2024-12-17
22853,new,Ekaterinburg,2020-02-07
22854,discount_hunter,Moscow,2023-11-20
22855,high_spender,SPB,2023-09-23
22856,loyal,Moscow,2020-12-21
22857,returning,Ekaterinburg,2022-11-23
22858,new,SPB,2023-06-01
22859,loyal,Ekaterinburg,2022-04-01
22860,returning,Ekaterinburg,2022-11-07
22861,churn_risk,Kazan,2023-06-17
22862,new,Moscow,2023-03-25
22863,new,Ekaterinburg,2023-08-24
