,return_id,transaction_id,customer_id,product_id,reason
8165,8166,100880,38909,479,other
8166,8167,60918,23553,433,other
8167,8168,24754,9545,349,wrong_size
8168,8169,117310,45252,8,other
8169,8170,17104,6608,324,defect
8170,8171,128157,49443,220,wrong_size
8171,8172,50409,19450,104,other
8172,8173,8909,3474,262,damaged
8173,8174,79803,30835,136,other
8174,8175,19175,7386,291,damaged
8175,8176,110633,42671,283,other
8176,8177,112614,43410,11,defect
8177,8178,23932,9226,16,defect
8178,8179,113600,43775,256,other
8179,8180,57101,22115,177,wrong_size
8180,8181,68995,26658,486,wrong_size
8181,8182,85239,32933,54,damaged
8182,8183,123661,47657,260,damaged
8183,8184,19227,7409,68,other
8184,8185,91531,35388,328,other
8185,8186,97091,37484,23,wrong_size
8186,8187,5010,1942,418,other
8187,8188,71021,27432,328,damaged
8188,8189,122602,47248,491,damaged
8189,8190,51657,19962,6,defect
8190,8191,125772,48515,471,defect
8191,8192,127597,49228,180,damaged
8192,8193,36041,13927,436,damaged
8193,8194,112522,43382,423,defect
8194,8195,26810,10369,22,wrong_size
8195,8196,120575,46488,448,defect
8196,8197,60166,23257,121,wrong_size
8197,8198,35378,13677,137,wrong_size
8198,8199,37862,14624,201,other
8199,8200,19117,7368,69,damaged
8200,8201,97812,37760,217,other
8201,8202,111178,42876,269,defect
8202,8203,79063,30565,98,other
8203,8204,38903,15010,362,damaged
8204,8205,82855,32000,289,damaged
8205,8206,21972,8485,63,defect
8206,8207,72148,27856,364,other
8207,8208,83710,32345,479,wrong_size
8208,8209,79124,30585,484,wrong_size
8209,8210,19196,7394,71,wrong_size
8210,8211,88636,34283,384,damaged
8211,8212,30344,11713,51,defect
8212,8213,112642,43419,166,wrong_size
8213,8214,31303,12089,185,other
8214,8215,109310,42143,28,damaged
8215,8216,31323,12095,109,wrong_size
8216,8217,79968,30898,262,wrong_size
8217,8218,114520,44128,124,damaged
8218,8219,2038,813,301,other
8219,8220,1238,507,371,other
8220,8221,73167,28246,107,defect
8221,8222,72161,27863,261,defect
8222,8223,71428,27581,338,wrong_size
8223,8224,115497,44517,279,damaged
8224,8225,97354,37586,129,damaged
8225,8226,1294,531,142,other
8226,8227,105068,40518,21,damaged
8227,8228,111551,43015,223,defect
8228,8229,80167,30968,408,other
8229,8230,47817,18471,255,damaged
8230,8231,21913,8459,13,damaged
8231,8232,108523,41843,167,wrong_size
8232,8233,56549,21909,236,other
8233,8234,30909,11943,439,defect
8234,8235,51132,19739,358,damaged
8235,8236,59429,22962,413,wrong_size
8236,8237,97774,37744,294,wrong_size
8237,8238,105337,40627,461,defect
8238,8239,39028,15059,134,defect
8239,8240,33957,13116,24,other
8240,8241,58071,22449,481,defect
8241,8242,17827,6881,287,damaged
8242,8243,99521,38416,190,damaged
8243,8244,126162,48681,77,defect
8244,8245,82104,31716,155,other
8245,8246,11979,4634,180,damaged
8246,8247,49249,19013,235,defect
8247,8248,13820,5339,476,wrong_size
8248,8249,63059,24386,61,damaged
8249,8250,28272,10913,347,defect
8250,8251,73115,28223,17,wrong_size
8251,8252,27826,10752,408,damaged
8252,8253,106312,40987,420,wrong_size
8253,8254,75456,29135,496,damaged
8254,8255,50220,19365,100,defect
8255,8256,1067,440,380,damaged
8256,8257,74440,28739,472,defect
8257,8258,107023,41260,257,damaged
8258,8259,76510,29536,310,other
8259,8260,82098,31713,296,damaged
8260,8261,24384,9403,383,damaged
8261,8262,63422,24510,140,other
8262,8263,44681,17267,219,other
8263,8264,109909,42371,31,defect
8264,8265,62367,24121,130,other
8265,8266,42837,16545,6,wrong_size
8266,8267,87038,33654,195,damaged
8267,8268,85844,33182,210,defect
8268,8269,100483,38774,98,wrong_size
8269,8270,46725,18055,109,other
8270,8271,96640,37315,46,defect
8271,8272,36236,14005,201,wrong_size
8272,8273,32824,12673,9,defect
8273,8274,84628,32696,46,wrong_size
8274,8275,56156,21768,186,other
8275,8276,16184,6265,83,other
8276,8277,87492,33844,363,wrong_size
8277,8278,42279,16318,265,defect
8278,8279,20542,7920,423,other
8279,8280,129292,49880,330,defect
8280,8281,125075,48238,290,other
8281,8282,128211,49462,387,damaged
8282,8283,7560,2918,1,other
8283,8284,25775,9969,493,damaged
8284,8285,101499,39149,452,other
8285,8286,38202,14734,63,other
8286,8287,46997,18157,478,other
8287,8288,20104,7747,283,damaged
8288,8289,126671,48869,28,damaged
8289,8290,45564,17597,49,defect
8290,8291,37298,14412,66,other
8291,8292,93818,36237,489,wrong_size
8292,8293,14598,5646,425,defect
8293,8294,66331,25619,41,damaged
8294,8295,17332,6709,204,other
8295,8296,22774,8798,219,damaged
8296,8297,17514,6778,299,damaged
8297,8298,29696,11457,183,wrong_size
8298,8299,55985,21704,132,wrong_size
8299,8300,109074,42060,248,defect
8300,8301,77973,30137,193,other
8301,8302,24230,9338,10,other
8302,8303,90085,34833,274,other
8303,8304,83614,32302,354,defect
8304,8305,52389,20252,488,wrong_size
8305,8306,9207,3583,238,wrong_size
8306,8307,62471,24166,290,damaged
8307,8308,63306,24472,474,other
8308,8309,120375,46417,298,wrong_size
8309,8310,59904,23150,416,other
8310,8311,120245,46367,239,other
8311,8312,13949,5385,278,wrong_size
8312,8313,16760,6481,187,defect
8313,8314,78634,30396,160,wrong_size
8314,8315,121809,46932,128,defect
8315,8316,59529,22999,312,defect
8316,8317,88817,34348,59,defect
8317,8318,114318,44042,227,damaged
8318,8319,122322,47144,62,defect
8319,8320,117263,45234,457,other
8320,8321,29185,11263,78,wrong_size
8321,8322,104644,40359,186,other
8322,8323,69739,26951,406,defect
8323,8324,84875,32784,443,defect
8324,8325,28687,11077,304,wrong_size
8325,8326,19644,7575,443,damaged
8326,8327,110479,42618,394,other
8327,8328,16950,6544,443,wrong_size
8328,8329,84334,32584,90,other
8329,8330,32294,12472,415,other
8330,8331,89019,34420,458,other
8331,8332,122464,47202,138,other
8332,8333,27518,10632,250,wrong_size
8333,8334,912,379,354,defect
8334,8335,50500,19487,109,wrong_size
8335,8336,129463,49949,17,damaged
8336,8337,39747,15334,182,other
8337,8338,83782,32375,43,damaged
8338,8339,92200,35630,398,other
8339,8340,19166,7384,171,other
8340,8341,4818,1861,384,other
8341,8342,6751,2602,297,damaged
8342,8343,78713,30431,280,damaged
8343,8344,119532,46089,380,damaged
8344,8345,109010,42031,234,other
8345,8346,101832,39285,195,wrong_size
8346,8347,60144,23249,339,wrong_size
8347,8348,63718,24624,422,damaged
8348,8349,99431,38387,90,defect
8349,8350,128552,49590,139,other
8350,8351,71666,27682,184,wrong_size
8351,8352,68424,26439,393,defect
8352,8353,99540,38424,344,damaged
8353,8354,40839,15765,442,damaged
8354,8355,19663,7583,41,other
8355,8356,25868,10019,58,damaged
8356,8357,79363,30681,42,damaged
8357,8358,91808,35493,80,wrong_size
8358,8359,76861,29680,239,defect
8359,8360,19825,7651,258,other
8360,8361,65611,25355,406,wrong_size
8361,8362,114778,44223,446,defect
8362,8363,79521,30736,149,damaged
8363,8364,126877,48952,190,damaged
8364,8365,103615,39959,424,damaged
8365,8366,49224,19005,121,wrong_size
8366,8367,45443,17554,187,wrong_size
8367,8368,124471,48000,185,damaged
8368,8369,61237,23676,56,defect
8369,8370,56395,21849,373,defect
8370,8371,26622,10293,235,other
8371,8372,107873,41590,230,defect
8372,8373,87531,33861,44,wrong_size
8373,8374,90637,35036,50,damaged
8374,8375,61171,23654,241,wrong_size
8375,8376,100245,38689,171,defect
8376,8377,78284,30250,358,other
8377,8378,60006,23191,285,defect
8378,8379,110444,42601,388,damaged
8379,8380,31245,12067,69,damaged
8380,8381,95728,36955,206,damaged
8381,8382,49721,19185,357,defect
8382,8383,98756,38113,312,wrong_size
8383,8384,19459,7496,220,damaged
8384,8385,22592,8717,197,defect
8385,8386,7887,3048,449,damaged
8386,8387,50765,19595,209,wrong_size
8387,8388,85083,32876,288,wrong_size
8388,8389,119037,45901,318,damaged
8389,8390,104343,40239,384,other
8390,8391,57584,22288,148,defect
8391,8392,22885,8841,392,wrong_size
8392,8393,64538,24925,142,damaged
8393,8394,104315,40232,55,defect
8394,8395,61882,23928,133,defect
8395,8396,102864,39680,14,other
8396,8397,93009,35938,131,wrong_size
8397,8398,71575,27641,172,defect
8398,8399,3597,1406,286,damaged
8399,8400,13172,5091,312,defect
8400,8401,83441,32236,82,damaged
8401,8402,70564,27262,369,defect
8402,8403,111475,42991,160,damaged
8403,8404,36662,14162,120,other
8404,8405,31740,12254,318,damaged
8405,8406,11822,4574,351,wrong_size
8406,8407,6476,2501,29,other
8407,8408,66010,25506,8,damaged
8408,8409,103076,39761,314,wrong_size
8409,8410,77294,29866,41,defect
8410,8411,80112,30953,72,wrong_size
8411,8412,76152,29408,442,wrong_size
8412,8413,105654,40746,332,defect
8413,8414,54616,21156,141,damaged
8414,8415,54826,21234,486,wrong_size
8415,8416,87799,33963,113,other
8416,8417,88845,34357,58,defect
8417,8418,36415,14074,356,damaged
8418,8419,117535,45339,158,damaged
8419,8420,87362,33794,335,other
8420,8421,19172,7386,101,wrong_size
8421,8422,69410,26810,360,wrong_size
8422,8423,95079,36699,499,defect
8423,8424,89688,34680,116,other
8424,8425,32995,12740,7,damaged
8425,8426,127591,49226,171,defect
8426,8427,122410,47177,493,wrong_size
8427,8428,89395,34568,222,damaged
8428,8429,102768,39643,98,other
8429,8430,89562,34630,320,defect
8430,8431,115462,44506,413,wrong_size
8431,8432,116942,45120,265,defect
8432,8433,53620,20749,463,damaged
8433,8434,74023,28571,164,wrong_size
8434,8435,46562,17995,11,other
8435,8436,18374,7091,233,defect
8436,8437,87241,33746,210,damaged
8437,8438,66624,25736,348,wrong_size
8438,8439,58964,22779,139,wrong_size
8439,8440,82268,31777,429,defect
8440,8441,54403,21080,442,defect
8441,8442,66900,25842,84,wrong_size
8442,8443,75807,29275,32,defect
8443,8444,5120,1975,445,wrong_size
8444,8445,126856,48945,399,damaged
8445,8446,77332,29877,110,other
8446,8447,71766,27716,305,wrong_size
8447,8448,4771,1838,446,damaged
8448,8449,116392,44892,465,defect
8449,8450,87608,33897,67,wrong_size
8450,8451,118034,45527,194,wrong_size
8451,8452,69224,26745,23,damaged
8452,8453,55358,21448,438,other
8453,8454,24950,9622,327,other
8454,8455,66740,25777,280,defect
8455,8456,72840,28123,204,other
8456,8457,84290,32561,421,defect
8457,8458,129495,49956,281,defect
8458,8459,103740,40003,74,damaged
8459,8460,127892,49344,56,defect
8460,8461,127602,49231,454,defect
8461,8462,60373,23346,150,other
8462,8463,72512,27991,118,damaged
8463,8464,114413,44079,498,damaged
8464,8465,9909,3845,451,other
8465,8466,44238,17092,309,defect
8466,8467,51469,19882,478,damaged
8467,8468,62185,24057,477,wrong_size
8468,8469,26683,10314,218,damaged
8469,8470,98877,38167,231,other
8470,8471,57956,22414,494,wrong_size
8471,8472,24832,9569,121,defect
8472,8473,91168,35232,169,defect
8473,8474,88530,34236,378,defect
8474,8475,35909,13870,75,damaged
8475,8476,17193,6648,194,defect
8476,8477,34624,13384,405,defect
8477,8478,89683,34678,142,defect
8478,8479,31121,12026,448,wrong_size
8479,8480,17573,6800,128,defect
8480,8481,127088,49047,198,wrong_size
8481,8482,9927,3852,349,defect
8482,8483,5822,2258,220,damaged
8483,8484,79183,30605,472,defect
8484,8485,4330,1670,342,defect
8485,8486,128286,49489,197,wrong_size
8486,8487,15078,5847,334,other
8487,8488,84730,32731,34,wrong_size
8488,8489,11365,4405,165,other
8489,8490,11852,4588,59,other
8490,8491,129476,49953,5,wrong_size
8491,8492,65800,25430,404,damaged
8492,8493,56411,21854,7,defect
8493,8494,114275,44030,300,other
8494,8495,117498,45320,217,wrong_size
8495,8496,9707,3770,300,damaged
8496,8497,85530,33060,408,defect
8497,8498,121425,46798,149,other
8498,8499,76596,29570,22,other
8499,8500,42727,16496,278,wrong_size
8500,8501,111773,43095,264,defect
8501,8502,123345,47534,317,defect
8502,8503,55646,21572,315,defect
8503,8504,108352,41784,168,other
8504,8505,24629,9493,266,damaged
8505,8506,29836,11512,340,defect
8506,8507,62823,24295,424,damaged
8507,8508,112753,43455,284,other
8508,8509,53781,20820,87,other
8509,8510,72873,28139,365,wrong_size
8510,8511,53718,20791,190,defect
8511,8512,47975,18531,177,damaged
8512,8513,126248,48713,275,defect
8513,8514,87760,33952,477,other
8514,8515,85204,32921,208,wrong_size
8515,8516,24369,9397,262,defect
8516,8517,86100,33275,310,other
8517,8518,84618,32693,281,defect
8518,8519,23250,8974,83,wrong_size
8519,8520,97960,37819,419,wrong_size
8520,8521,91878,35516,12,damaged
8521,8522,113040,43561,487,other
8522,8523,5610,2177,139,other
8523,8524,99408,38374,245,damaged
8524,8525,34544,13349,50,other
8525,8526,21852,8431,237,other
8526,8527,88750,34322,346,defect
8527,8528,26954,10428,216,damaged
8528,8529,47015,18165,294,damaged
8529,8530,38883,15004,243,defect
8530,8531,66583,25719,23,wrong_size
8531,8532,1389,568,400,damaged
8532,8533,36337,14041,353,other
8533,8534,117842,45455,139,other
8534,8535,12320,4757,210,damaged
8535,8536,64482,24902,414,wrong_size
8536,8537,26369,10209,329,damaged
8537,8538,34284,13248,30,wrong_size
8538,8539,28106,10860,372,other
8539,8540,5468,2123,181,damaged
8540,8541,6283,2421,469,other
8541,8542,120396,46425,466,other
8542,8543,105797,40797,242,wrong_size
8543,8544,20764,8000,464,damaged
8544,8545,50634,19536,251,damaged
8545,8546,65326,25242,327,defect
8546,8547,108981,42016,285,wrong_size
8547,8548,86130,33286,378,wrong_size
8548,8549,113971,43920,399,other
8549,8550,39424,15214,70,defect
8550,8551,1114,459,394,other
8551,8552,13551,5233,25,damaged
8552,8553,106656,41122,330,defect
8553,8554,115822,44651,54,wrong_size
8554,8555,70596,27270,185,other
8555,8556,117760,45423,326,defect
8556,8557,12234,4731,294,damaged
8557,8558,103866,40063,24,wrong_size
8558,8559,99718,38492,59,defect
8559,8560,85512,33052,97,defect
8560,8561,85479,33042,344,other
8561,8562,74190,28643,29,wrong_size
8562,8563,10160,3943,181,damaged
8563,8564,59420,22956,218,wrong_size
8564,8565,90425,34962,353,defect
8565,8566,83955,32441,180,defect
8566,8567,13665,5281,342,wrong_size
8567,8568,38226,14747,7,damaged
8568,8569,2844,1132,430,damaged
8569,8570,108168,41703,168,defect
8570,8571,58100,22458,468,defect
8571,8572,115747,44618,375,wrong_size
8572,8573,95187,36741,249,defect
8573,8574,38276,14768,301,other
8574,8575,23730,9152,292,damaged
8575,8576,34466,13317,142,other
8576,8577,63169,24424,327,other
8577,8578,11871,4594,460,other
8578,8579,120057,46286,92,other
8579,8580,17202,6650,1,wrong_size
8580,8581,32729,12638,368,wrong_size
8581,8582,74981,28951,121,damaged
8582,8583,22784,8803,35,wrong_size
8583,8584,105969,40865,377,defect
8584,8585,117775,45427,200,wrong_size
8585,8586,9067,3529,314,other
8586,8587,112751,43455,165,other
8587,8588,106937,41224,148,wrong_size
8588,8589,39015,15054,399,defect
8589,8590,102032,39369,184,other
8590,8591,17567,6798,122,defect
8591,8592,100346,38718,354,defect
8592,8593,31674,12231,107,other
8593,8594,29337,11322,21,wrong_size
8594,8595,39033,15060,428,other
8595,8596,32367,12497,468,defect
8596,8597,32722,12634,452,other
8597,8598,60229,23287,99,other
8598,8599,90698,35057,79,damaged
8599,8600,21855,8433,10,wrong_size
8600,8601,24695,9520,330,other
8601,8602,74231,28659,193,defect
8602,8603,71071,27459,23,other
8603,8604,116293,44851,420,defect
8604,8605,58075,22451,33,wrong_size
8605,8606,113646,43793,359,wrong_size
8606,8607,63278,24459,312,wrong_size
8607,8608,92791,35846,421,defect
8608,8609,25401,9819,299,damaged
8609,8610,19149,7377,454,damaged
8610,8611,108034,41649,275,defect
8611,8612,31379,12113,312,wrong_size
8612,8613,129520,49971,205,damaged
8613,8614,57307,22183,380,defect
8614,8615,123861,47735,266,damaged
8615,8616,6993,2687,423,wrong_size
8616,8617,76364,29487,194,wrong_size
8617,8618,37219,14379,458,other
8618,8619,102571,39579,449,wrong_size
8619,8620,63525,24546,492,wrong_size
8620,8621,30888,11936,21,other
8621,8622,69586,26879,212,other
8622,8623,29141,11247,303,other
8623,8624,93357,36062,376,damaged
8624,8625,21625,8341,319,defect
8625,8626,21004,8103,60,damaged
8626,8627,102072,39381,273,damaged
8627,8628,126539,48825,380,wrong_size
8628,8629,80245,30999,251,defect
8629,8630,43421,16764,393,damaged
8630,8631,1141,470,467,wrong_size
8631,8632,118839,45827,160,wrong_size
8632,8633,64030,24727,154,defect
8633,8634,70522,27246,214,other
8634,8635,19778,7627,55,damaged
8635,8636,63328,24481,485,other
8636,8637,37293,14408,152,wrong_size
8637,8638,121789,46927,113,wrong_size
8638,8639,59176,22858,58,other
8639,8640,103268,39833,485,defect
8640,8641,2939,1165,458,other
8641,8642,73,40,426,wrong_size
8642,8643,102273,39467,5,wrong_size
8643,8644,71627,27663,77,damaged
8644,8645,58915,22760,481,defect
8645,8646,31748,12258,9,other
8646,8647,33810,13070,399,other
8647,8648,997,412,268,damaged
8648,8649,74172,28636,326,wrong_size
8649,8650,42667,16471,337,defect
8650,8651,84830,32765,351,other
8651,8652,92308,35677,283,defect
8652,8653,122819,47325,308,defect
8653,8654,74456,28745,102,defect
8654,8655,71905,27766,157,damaged
8655,8656,21502,8295,88,damaged
8656,8657,27289,10543,210,damaged
8657,8658,17037,6580,272,damaged
8658,8659,88975,34405,234,other
8659,8660,128158,49443,232,damaged
8660,8661,116248,44834,99,wrong_size
8661,8662,99273,38314,447,wrong_size
8662,8663,73038,28194,420,wrong_size
8663,8664,6966,2681,217,damaged
8664,8665,102188,39433,436,defect
8665,8666,93682,36179,101,defect
8666,8667,70024,27051,432,other
8667,8668,14923,5790,240,damaged
8668,8669,11387,4413,330,wrong_size
8669,8670,67015,25888,492,damaged
8670,8671,34681,13402,207,damaged
8671,8672,64707,24997,467,defect
8672,8673,40045,15450,434,defect
8673,8674,37572,14526,36,wrong_size
8674,8675,33386,12903,343,wrong_size
8675,8676,99063,38234,51,other
8676,8677,106550,41078,419,other
8677,8678,109455,42195,338,damaged
8678,8679,50207,19358,175,other
8679,8680,102353,39498,456,damaged
8680,8681,28156,10873,191,defect
8681,8682,57625,22302,451,damaged
8682,8683,25082,9669,425,defect
8683,8684,80606,31146,283,other
8684,8685,76450,29518,201,wrong_size
8685,8686,106500,41061,118,wrong_size
8686,8687,11119,4314,152,damaged
8687,8688,6561,2534,370,defect
8688,8689,492,201,50,wrong_size
8689,8690,94167,36363,420,other
8690,8691,123004,47402,110,other
8691,8692,44926,17367,200,damaged
8692,8693,106024,40885,214,damaged
8693,8694,32951,12723,333,other
8694,8695,92763,35836,41,defect
8695,8696,60823,23521,260,other
8696,8697,49362,19048,116,wrong_size
8697,8698,105975,40866,399,wrong_size
8698,8699,76496,29530,473,defect
8699,8700,120862,46594,372,wrong_size
8700,8701,64075,24737,132,wrong_size
8701,8702,91063,35199,296,wrong_size
8702,8703,86131,33286,234,damaged
8703,8704,19619,7565,455,damaged
8704,8705,48389,18686,140,defect
8705,8706,1836,744,299,defect
8706,8707,105966,40864,496,other
8707,8708,113463,43721,37,other
8708,8709,93765,36211,143,damaged
8709,8710,93,50,335,other
8710,8711,14648,5666,446,defect
8711,8712,51453,19873,192,wrong_size
8712,8713,85389,33000,164,damaged
8713,8714,6192,2392,115,other
8714,8715,40383,15586,309,damaged
8715,8716,74482,28756,103,damaged
8716,8717,71233,27509,55,damaged
8717,8718,26430,10234,121,damaged
8718,8719,77629,29999,14,wrong_size
8719,8720,108898,41985,271,damaged
8720,8721,30915,11946,320,other
8721,8722,82547,31881,51,wrong_size
8722,8723,101167,39022,147,damaged
8723,8724,9380,3652,22,damaged
8724,8725,20598,7940,107,damaged
8725,8726,101805,39272,13,other
8726,8727,18070,6963,3,damaged
8727,8728,77230,29835,97,damaged
8728,8729,78102,30179,12,defect
8729,8730,98871,38162,248,other
8730,8731,4958,1920,214,defect
8731,8732,52615,20337,193,damaged
8732,8733,81760,31584,113,defect
8733,8734,73639,28431,390,defect
8734,8735,57494,22257,118,damaged
8735,8736,74312,28691,107,damaged
8736,8737,101305,39068,352,defect
8737,8738,123647,47651,211,damaged
8738,8739,14032,5425,71,damaged
8739,8740,113701,43814,233,defect
8740,8741,49976,19282,413,wrong_size
8741,8742,62750,24268,215,damaged
8742,8743,36267,14015,140,defect
8743,8744,40059,15456,278,defect
8744,8745,3826,1491,179,wrong_size
8745,8746,5708,2209,190,damaged
8746,8747,83992,32456,39,damaged
8747,8748,33468,12938,213,other
8748,8749,16825,6504,221,wrong_size
8749,8750,68633,26522,214,wrong_size
8750,8751,50898,19649,398,damaged
8751,8752,20958,8079,327,other
8752,8753,44384,17144,474,defect
8753,8754,34399,13290,461,damaged
8754,8755,47107,18196,67,other
8755,8756,3094,1218,439,wrong_size
8756,8757,102227,39449,268,wrong_size
8757,8758,88154,34102,363,wrong_size
8758,8759,24507,9452,93,other
8759,8760,50775,19600,370,damaged
8760,8761,100491,38778,117,defect
8761,8762,76167,29415,38,wrong_size
8762,8763,118473,45685,34,wrong_size
8763,8764,22075,8524,175,damaged
8764,8765,46201,17846,146,wrong_size
8765,8766,60130,23247,325,other
8766,8767,8073,3118,438,other
8767,8768,33573,12979,199,other
8768,8769,11276,4372,127,defect
8769,8770,124209,47883,106,damaged
8770,8771,124808,48134,115,defect
8771,8772,115536,44533,85,other
8772,8773,110987,42799,359,damaged
8773,8774,30735,11876,40,damaged
8774,8775,60645,23453,39,other
8775,8776,47942,18521,281,wrong_size
8776,8777,53127,20554,178,defect
8777,8778,115541,44534,212,wrong_size
8778,8779,14723,5693,36,damaged
8779,8780,7402,2851,285,defect
8780,8781,46660,18031,300,defect
8781,8782,59054,22810,129,other
8782,8783,16629,6432,316,other
8783,8784,64010,24719,233,defect
8784,8785,114240,44017,221,other
8785,8786,129311,49887,63,defect
8786,8787,33592,12986,283,damaged
8787,8788,51062,19714,109,wrong_size
8788,8789,17280,6685,353,other
8789,8790,19465,7500,82,wrong_size
8790,8791,19910,7681,33,wrong_size
8791,8792,66689,25757,342,wrong_size
8792,8793,106027,40886,270,other
8793,8794,17252,6672,379,defect
8794,8795,67342,26026,276,other
8795,8796,45405,17541,79,damaged
8796,8797,46775,18068,111,other
8797,8798,3726,1457,204,damaged
8798,8799,113840,43870,181,other
8799,8800,102861,39678,324,defect
8800,8801,79658,30783,428,wrong_size
8801,8802,36354,14047,211,other
8802,8803,44242,17095,312,wrong_size
8803,8804,20990,8097,321,damaged
8804,8805,115218,44404,179,defect
8805,8806,24180,9318,179,wrong_size
8806,8807,105481,40678,125,wrong_size
8807,8808,914,380,231,damaged
8808,8809,76817,29661,292,damaged
8809,8810,66727,25774,130,wrong_size
8810,8811,4236,1636,85,defect
8811,8812,62990,24360,133,defect
8812,8813,49658,19155,320,damaged
8813,8814,13186,5095,353,damaged
8814,8815,84758,32738,331,defect
8815,8816,11466,4446,398,defect
8816,8817,22464,8671,449,defect
8817,8818,92966,35911,320,wrong_size
8818,8819,63961,24704,466,wrong_size
8819,8820,17217,6657,43,other
8820,8821,29549,11406,387,damaged
8821,8822,46498,17963,202,defect
8822,8823,110818,42744,314,defect
8823,8824,129003,49754,165,other
8824,8825,112739,43452,89,wrong_size
8825,8826,68193,26354,275,other
8826,8827,26535,10267,432,wrong_size
8827,8828,28998,11182,358,damaged
8828,8829,62109,24030,416,other
8829,8830,40740,15725,225,wrong_size
8830,8831,35350,13665,102,wrong_size
8831,8832,75179,29029,260,damaged
8832,8833,104473,40299,450,other
8833,8834,34018,13142,385,wrong_size
8834,8835,65854,25448,444,defect
8835,8836,123956,47784,2,damaged
8836,8837,21310,8226,357,defect
8837,8838,43512,16795,104,other
8838,8839,31743,12256,303,other
8839,8840,111915,43145,228,damaged
8840,8841,11251,4363,424,defect
8841,8842,66881,25834,35,damaged
8842,8843,23573,9090,448,defect
8843,8844,25454,9841,472,defect
8844,8845,105793,40796,137,other
8845,8846,30393,11733,57,damaged
8846,8847,36338,14041,463,other
8847,8848,120156,46324,31,wrong_size
8848,8849,73889,28519,2,damaged
8849,8850,29436,11357,123,defect
8850,8851,54847,21244,183,defect
8851,8852,32057,12386,453,defect
8852,8853,84527,32656,499,wrong_size
8853,8854,45233,17484,352,wrong_size
8854,8855,126229,48709,71,wrong_size
8855,8856,90502,34994,26,damaged
8856,8857,12690,4899,451,damaged
8857,8858,10422,4043,425,other
8858,8859,46378,17911,102,other
8859,8860,100092,38630,236,damaged
8860,8861,85151,32900,398,damaged
8861,8862,78806,30463,280,defect
8862,8863,60246,23292,39,wrong_size
8863,8864,49529,19102,452,defect
8864,8865,17197,6649,75,wrong_size
8865,8866,13338,5148,176,damaged
8866,8867,177,87,394,wrong_size
8867,8868,61139,23641,104,defect
8868,8869,104314,40229,44,wrong_size
8869,8870,73614,28422,74,other
8870,8871,55360,21448,116,wrong_size
8871,8872,95622,36914,378,wrong_size
8872,8873,15002,5820,294,other
8873,8874,92299,35671,62,wrong_size
8874,8875,12114,4683,334,damaged
8875,8876,90355,34941,56,other
8876,8877,3445,1346,334,damaged
8877,8878,63449,24521,164,defect
8878,8879,20055,7728,464,defect
8879,8880,82627,31909,485,other
8880,8881,9374,3648,320,wrong_size
8881,8882,107445,41421,105,damaged
8882,8883,31575,12191,396,defect
8883,8884,58433,22586,440,defect
8884,8885,81047,31319,211,wrong_size
8885,8886,19830,7653,357,damaged
8886,8887,39882,15392,234,other
8887,8888,97523,37655,277,other
8888,8889,27008,10444,338,other
8889,8890,33141,12802,49,other
8890,8891,74585,28802,160,other
8891,8892,5006,1941,481,other
8892,8893,21552,8313,451,damaged
8893,8894,1629,656,184,defect
8894,8895,14246,5508,286,defect
8895,8896,95421,36839,109,wrong_size
8896,8897,12659,4888,115,defect
8897,8898,76601,29572,425,damaged
8898,8899,60038,23207,217,wrong_size
8899,8900,39389,15204,287,wrong_size
8900,8901,614,252,88,other
8901,8902,378,160,331,other
8902,8903,128681,49647,320,damaged
8903,8904,94821,36616,486,wrong_size
8904,8905,61095,23627,311,wrong_size
8905,8906,101264,39051,134,damaged
8906,8907,13903,5370,498,wrong_size
8907,8908,98255,37938,486,other
8908,8909,12060,4668,211,wrong_size
8909,8910,73001,28184,114,wrong_size
8910,8911,35114,13575,294,damaged
8911,8912,46853,18096,301,defect
8912,8913,100328,38714,421,other
8913,8914,10277,3985,8,other
8914,8915,60475,23381,201,damaged
8915,8916,53369,20648,25,wrong_size
8916,8917,110805,42740,252,wrong_size
8917,8918,83956,32441,385,other
8918,8919,65563,25333,486,defect
8919,8920,111837,43119,41,defect
8920,8921,117092,45181,131,other
8921,8922,110516,42628,337,defect
8922,8923,99616,38457,30,damaged
8923,8924,115642,44577,223,other
8924,8925,6672,2576,460,wrong_size
8925,8926,35891,13862,365,other
8926,8927,112959,43532,483,defect
8927,8928,110503,42626,287,other
8928,8929,55072,21331,447,other
8929,8930,71994,27799,343,wrong_size
8930,8931,7311,2818,46,other
8931,8932,87352,33790,383,wrong_size
8932,8933,37569,14524,24,defect
8933,8934,85715,33133,163,other
8934,8935,85117,32887,355,defect
8935,8936,66876,25832,479,defect
8936,8937,98675,38087,348,damaged
8937,8938,19950,7697,496,defect
8938,8939,8264,3195,295,other
8939,8940,90929,35138,449,damaged
8940,8941,113412,43699,253,wrong_size
8941,8942,33309,12874,112,other
8942,8943,92639,35795,432,damaged
8943,8944,55762,21613,208,other
8944,8945,48015,18545,327,damaged
8945,8946,87387,33806,312,defect
8946,8947,2938,1164,223,other
8947,8948,41196,15914,401,wrong_size
8948,8949,57202,22143,262,damaged
8949,8950,93078,35959,188,wrong_size
8950,8951,41203,15916,258,other
8951,8952,95422,36839,452,other
8952,8953,96014,37079,99,wrong_size
8953,8954,122518,47219,334,other
